"","p1_rep1_B.D1_p1_rep1_B","p1_rep1_B.D4_p1_rep1_B","p1_rep1_B.D8_p1_rep1_B","p1_rep1_B.D11_p1_rep1_B","p1_rep1_B.D14_p1_rep1_B","p1_rep2_B.D1_p1_rep2_B","p1_rep2_B.D4_p1_rep2_B","p1_rep2_B.D8_p1_rep2_B","p1_rep2_B.D11_p1_rep2_B","p1_rep2_B.D14_p1_rep2_B","p2_rep1_B.D1_p2_rep1_B","p2_rep1_B.D4_p2_rep1_B","p2_rep1_B.D8_p2_rep1_B","p2_rep1_B.D11_p2_rep1_B","p2_rep1_B.D14_p2_rep1_B","p2_rep2_B.D1_p2_rep2_B","p2_rep2_B.D4_p2_rep2_B","p2_rep2_B.D8_p2_rep2_B","p2_rep2_B.D11_p2_rep2_B","p2_rep2_B.D14_p2_rep2_B","p3_rep1_B.D1_p3_rep1_B","p3_rep1_B.D4_p3_rep1_B","p3_rep1_B.D8_p3_rep1_B","p3_rep1_B.D11_p3_rep1_B","p3_rep1_B.D14_p3_rep1_B","p3_rep2_B.D1_p3_rep2_B","p3_rep2_B.D4_p3_rep2_B","p3_rep2_B.D8_p3_rep2_B","p3_rep2_B.D11_p3_rep2_B","p3_rep2_B.D14_p3_rep2_B"
"ZNF441",655.10669307591,556.830344653686,715.046605939592,424.431707666022,310.438187182545,632.299325709191,607.475173043705,399.961574251221,499.078963993181,368.852988415154,593.280652712551,490.778294142376,644.352284889362,727.273031691054,885.697665409358,629.106102198488,642.755114792865,692.507580836053,735.158475888369,811.133515951713,359.87071857727,288.667057196739,418.229792211566,338.978698204156,383.537638476948,313.754904161154,344.298760332754,363.869942059803,416.234002263466,359.42533540393
"ZNF420",377.803007654573,410.935931207305,349.677964033155,469.417556865647,448.142285777137,416.082027550014,387.804039536941,427.28135391319,436.151616359258,426.380518718435,556.895467878391,547.663960054333,540.02858162156,464.682414938886,490.395648700437,537.808997123342,578.588360524203,505.539610125402,497.867504787146,491.069558135366,446.43421574856,361.130804065057,339.01077864503,428.183618784197,484.276954912349,420.248357033371,401.547500341245,382.759365281487,396.247818438707,445.568597608178
"ZNF763",173.082166068351,114.283957199665,99.7478807658679,104.6409970513,89.3868710175422,161.70873559804,152.080015504683,66.6602623752035,95.4759757204346,99.2631895429162,174.851027119713,207.46536979655,173.054613656,262.590616752168,361.0240795957,204.843084496337,202.288411762221,219.6419850096,216.223081143638,503.87211644802,150.756652376965,128.296469865218,144.458201209566,165.434579984803,183.272732310187,170.618542773766,128.204924807747,134.214322890911,144.248109343915,204.961554899762
"ZSCAN26",494.121667646745,477.398941777323,438.218217746678,433.233286857253,410.696434404924,486.943158879492,435.962711113424,396.683200691785,445.554553362028,428.636500298956,569.023862823111,548.779365268293,517.936503282496,463.395206033238,537.942464696196,538.576199686998,575.325644205458,510.077667666922,437.990343855061,532.220638426039,497.010641062122,326.680826045693,339.01077864503,377.093527906537,392.033725405235,453.455992875245,336.235557514657,394.689527316234,365.834060444508,383.188993943033
"MAFG",600.204285559605,910.219035001586,1018.77329905813,892.871311288199,663.153948495009,625.939993410392,901.496536352758,1042.52279190072,898.342135187726,751.241866313434,589.237854397644,399.31506659766,558.438646904113,1982.30171469774,1527.02681139866,632.942115016771,454.605140411874,688.877134802836,1274.05292427713,2540.39335661089,426.00912091039,658.113373197505,729.280919009584,686.066934642861,561.955463970971,446.58544752865,529.752425148992,642.240389537248,656.068208160578,640.133551897082
"ZGPAT",1033.84025001042,1074.75551238834,1041.18855316282,1003.38002780032,1104.04865013559,1024.76097614938,995.279212580646,925.594134947498,930.890763274238,1044.51947178114,950.057604003063,1071.90441061551,1019.91761665345,1029.76712451831,1143.88793366539,952.865584061612,950.538020861191,950.269249194426,1029.000098981,1413.76822509735,932.745997609736,882.632195461635,782.870251716358,882.317759918951,842.326332604436,897.751258621697,767.616908282862,816.221919210651,846.371436752852,727.762042760024
"ZNF682",123.76305423167,98.0734668167336,104.230931586806,53.7874283908553,39.8617127510661,107.200173036903,114.904900603538,69.9386359346398,69.4370732512252,29.3277605467707,36.3851848341599,29.0005355629586,44.1841566781277,51.4883562259153,87.9063225968089,42.9633435647748,47.8531726749341,53.5490789899438,73.1831966947697,85.9600343849617,71.9741437154541,40.3896294020129,73.3940860984086,39.736737349291,55.8314283858848,37.7879994062704,50.798177754013,71.5809722084858,52.1378708471982,49.0125457368995
"ZNF772",614.162524758666,483.072613411349,463.995759967071,447.902585509305,440.89470164058,526.007628714974,513.692496815817,594.478405444438,467.253638753036,464.732205587289,577.109459452925,481.855052430696,402.566760845163,379.726627166126,383.691747686701,595.349189397593,537.26062048676,383.919668012648,394.745727626334,258.794571605789,682.781741733091,534.568624438406,608.122427672528,560.369092007349,510.97894240125,637.8156263422,559.586275575952,631.304407672063,577.86140188978,542.108460423283
"ZNF257",251.24830558309,210.736374978105,160.269066848529,142.781173546634,146.159613420576,247.105483610489,201.928465031218,179.217754582514,156.233414815257,174.838572490364,172.829627962259,151.695109098553,185.327990511035,144.167397432563,183.552824541765,171.853374259099,201.200839655973,168.815740544569,167.434283347125,141.742609890096,179.935359288635,169.87402954376,140.963244728689,110.289719989869,129.868757332384,140.84617960519,183.841024252618,163.045547808218,164.234293168674,176.742210384577
"ZNF785",426.191570211316,335.557150926675,370.97245543261,155.494565711745,158.238920314838,385.193842098703,320.21292153486,179.217754582514,139.597449348817,164.68665537802,171.818928383533,245.389147071188,177.963964398014,236.846438639211,321.217442948088,168.784564004472,204.463555974718,172.446186577785,218.440753770752,268.853724565731,162.428135141633,225.70675254066,220.182258295226,201.11654821682,235.462980583949,180.924360793658,181.422063407189,192.870952895087,209.420447902913,169.316067091107
"ZSCAN5B",0.930549279937372,0,1.12076270523447,0,0,1.81695208537124,0,1.09279118647875,2.16990853910079,0,0,0,1.22733768550355,0,0.55286995343905,2.30160769097008,1.0875721062485,3.63044603321653,4.43534525422847,1.8289369018077,1.9452471274447,3.56379082958937,1.16498549362553,4.05476911727459,3.64118011212292,1.1450908910991,2.41896084542919,1.98836033912461,2.60689354235991,2.97045731738785
"ZNF165",54.902407516305,52.6840937445263,52.6758471460201,53.7874283908553,47.1092968876236,68.1357032014215,43.0893377263268,43.7116474591499,49.1845935529512,27.0717789662499,117.241151132293,81.424580619076,89.5956510417589,87.5302055840561,63.0271746920517,88.9954973841763,80.4803358623892,87.1307047971967,80.9450508896695,70.4140707195963,61.2752845145082,39.2016991254831,50.0943762258979,41.3586449962008,32.7706210091063,53.8192718816578,53.2171385994421,43.7439274607413,39.1034031353987,38.6159451260421
"ZNF655",2804.67552973124,2249.2055406317,2014.01058130634,1609.71103875178,1900.07497446748,2538.28206326362,2290.49401129553,1668.69214175305,1577.52350792627,1920.96831581348,1701.00739099697,1737.80132334959,1728.09146118899,2082.70400933828,2303.25622602708,1840.51895021241,2062.03671344716,1650.03772209691,1826.25340842857,1794.18710067335,1903.42431420464,1534.80591727649,1480.69656239805,1383.48722281409,1579.05844195731,1833.29051664966,1617.47848531032,1436.59034501753,1493.74999977223,1572.85714955687
"ZNF786",375.941909094698,286.925679777882,354.161014854093,426.387614152962,394.993335442382,356.122608732763,287.262251508845,304.88874102757,368.161148800767,374.492942366456,488.167896524978,553.240986124133,434.477540668255,307.642928449844,483.20833930573,481.803209976403,474.181438324347,380.289221979431,364.807147160291,365.787380361539,376.40531916055,312.425662727335,339.01077864503,390.879742905271,365.331737916333,368.719266933911,291.887942015122,385.741905790174,338.027195992669,329.720762230051
"ZNF517",302.428515979646,269.904664875804,236.480930804473,312.945037910431,299.566810977709,307.973378470425,256.001359432883,206.537534244483,285.704624314937,293.277605467707,245.599997630579,233.119689717629,229.512147189163,243.28248316745,307.395694112112,241.668807551858,236.003147055925,230.53332310925,255.032352118137,264.281382311212,381.268436979162,285.10326636715,339.01077864503,394.12355819909,351.980744171882,406.507266340182,273.342575533498,331.061996464247,388.427137811627,377.248079308257
"ZNF675",1058.96508056873,821.871862414611,728.495758402406,998.490261582969,757.372542270256,1055.64916160069,869.39075530177,714.6854359571,914.254797807798,834.713184792704,735.789293313011,685.974206585366,811.270210117844,1016.89503546183,916.658382801945,787.917032875423,908.122708717499,863.13854439723,889.286723472808,812.047984402617,680.836494605647,643.858209879147,778.210309741856,818.252407866013,773.1439104741,753.46980634321,753.103143210287,809.262658023715,840.288685154012,917.871311072846
"ZNF860",807.716774985639,538.998805232462,333.987286159872,251.333983571815,212.595801339019,939.364228136931,612.544506893861,311.445488146443,250.262784842957,199.654369876093,408.322629805572,743.975277711283,457.796956692823,209.815051620605,252.661568721646,403.54854848342,829.817517067607,477.403653367973,250.597006863908,123.453240872019,709.042577953595,479.923831718036,435.704574615949,364.118266731258,395.674905517358,612.62362673802,490.242731340315,419.544031555292,384.951279755147,347.543506134379
"ZNF628",373.150261254886,386.620195632909,456.15042103043,622.956216090452,346.676107865333,359.756512903505,393.718262362123,623.983767479364,551.1567689316,349.677144980727,486.146497367525,400.43047181162,433.250202982752,523.894024598689,348.860940620041,447.279094611852,375.212376655733,402.979509687035,495.649832160031,405.109523750404,303.458551881374,433.594550933374,490.458892816349,544.960969361705,313.141489642571,346.962540003028,333.816596669228,555.746714785328,459.682227969465,298.530960397479
"ZNF665",412.233331012256,272.336238433244,233.11864268877,161.362285172566,251.249583400659,406.997267123158,261.915582258065,172.661007463642,137.427540809717,166.942636958541,234.482302264586,228.658068861789,159.553899115461,131.295308376084,173.601165379862,189.499033223203,222.952281780943,159.739625461527,155.237083897996,97.8481242467117,171.181747215134,162.746447884581,145.623186703192,130.563565576242,168.708011861695,140.84617960519,165.295657770995,143.161944416972,166.841186711034,179.712667701965
"ZNF624",248.456657743278,239.104733148235,192.771185300329,250.356030328345,228.29890030156,297.980142000883,237.41380198231,222.929402041664,295.830864164074,266.205826501457,297.145676145639,194.08050722903,255.286238584738,249.718527695689,234.969730211596,270.055302407156,286.031463943356,303.14224377358,230.63795321988,181.064753278962,262.608362205035,204.324007563124,205.037446878094,252.20663909448,262.16496807285,269.096359408289,218.512796370437,242.579961373202,258.951425207751,237.636585391028
"TOPORS",841.216549063384,688.135316755428,758.756351443737,796.053940184659,908.363878448537,957.533748990643,682.67029182102,802.1087308754,836.13809040017,870.808890081037,1157.25101764203,982.671993498712,937.685991724709,1267.90077206317,1076.99066929927,1167.68230188549,1112.58626469222,946.63880316121,1052.2856615657,1091.87533037919,898.704172879453,877.880474355516,829.46967146138,983.686987850816,934.56956211155,973.327257434238,824.865648291353,882.831990571325,932.398923650729,938.664512294561
"ZNF841",580.66275068092,526.840937445263,549.173725564891,312.945037910431,219.843385475577,511.472012032004,571.989836092612,299.424785095176,305.957104013211,244.774001486509,276.931684571106,337.967779829863,244.240199415206,397.747551845196,492.607128514194,234.763984478948,348.023073999521,370.305495388086,393.636891312777,374.932064870578,286.923951298094,226.89468281719,341.340749632281,248.151869977205,293.721862377916,262.225814061695,269.31097412445,227.667258829767,289.36518320195,300.016189056173
"ZNF615",594.620989879981,371.220229769124,372.093218137844,483.108902274228,475.924691633941,599.594188172509,379.355149786681,467.714627812903,460.020610289367,428.636500298956,730.735795419377,539.856123556614,501.98111337095,626.870737050519,516.933406465512,711.196776509754,689.52071536155,547.289739507392,535.567939448088,612.693862105578,513.545241645402,333.808407704871,343.670720619532,360.063497613984,360.476831100169,514.145810103497,333.010276387418,268.428645781822,347.585805647988,423.290167727769
"ZNF433",85.6105337542382,133.736545659182,152.423727911888,126.155968407643,70.0599799867223,83.579795927077,93.7826762278877,107.093536274917,129.47120949968,73.3194013669267,51.5456785150598,56.8856659119572,71.1855857592057,153.177859772098,167.519595892032,54.4713820196252,51.1158889936796,89.8535393221091,135.278030253968,258.794571605789,67.1110258968423,72.4637468683173,116.498549362553,123.264981165148,122.586397108138,72.1407261392435,79.0193876173535,119.301620347476,119.917102948556,106.936463425963
"ZNF460",98.6382236733614,85.1050745103887,66.1249996088338,53.7874283908553,67.6441186078698,79.9458917563345,79.4195636524454,66.6602623752035,51.354502092052,43.991640820156,72.7703696683197,54.6548554840373,106.778378638809,57.9244007541548,79.0604033417842,54.4713820196252,63.0791821624131,96.206819880238,78.7273782625553,52.1247017015193,45.7133074949505,35.6379082958938,34.949564808766,44.6024602900205,52.1902482737619,46.9487265350632,49.9918574722032,57.6624498346136,51.2689063330783,54.9534603716752
"ZNF81",508.079906845805,491.177858602815,328.3834726337,301.20959898879,333.388870281644,431.526120275669,454.550268563996,354.064344419114,338.505732099723,355.317098932029,531.627978410225,438.354249086258,524.073191710014,544.489367089055,481.549729445413,479.501602285433,562.274778930476,525.507063308092,536.676775761645,300.860120347366,464.914063459284,381.325618766063,342.505735125907,301.67482232523,322.851303274899,415.667993468974,371.713649914285,343.986338668557,393.640924896347,384.674222601727
"ZNF780A",549.02407516305,400.3991124584,475.203387019416,474.307323082997,419.151949230907,611.404376727422,468.913381139438,446.951595269807,532.35089492606,435.404445040519,652.911927857424,534.279097486814,489.707736515915,549.638202711646,574.984751576612,646.751761162592,664.506556917835,593.577926430902,467.928924321103,476.438062920905,569.957408341298,487.051413377215,616.277326127907,502.791370542049,541.322110002274,574.83562733175,480.566887958599,612.414984450379,530.068353613182,600.032378112346
"ZNF461",296.845220300022,344.472920637287,318.29660828659,437.145099831133,297.150949598856,298.888618043569,323.592477434964,301.610367468134,412.28262242915,276.357743613801,336.562959715979,308.967244266905,355.927928796028,463.395206033238,402.489326103628,293.071379316857,340.410069255781,301.327020756972,412.487108643248,435.286982630231,310.26691682743,241.149846135548,370.465386972919,326.003437028877,347.125837355719,351.542903567425,266.085692997211,338.021257651183,324.992728280869,350.513963451766
"ZNF181",714.661846991902,660.577483104445,725.133470286703,607.30896419493,717.51082951919,833.072531142713,685.204958746098,657.860294260205,596.00154540635,692.586345219892,717.596700895931,665.896912734087,821.088911601872,917.779949726941,889.567755083431,680.508673963486,812.416363367631,756.040386417342,732.940803261254,789.18627313002,550.504937066851,507.246228078221,454.344342513958,476.029894368037,563.169190675012,535.90253703438,516.044980358227,472.235580542094,472.716695681264,565.872118962386
"ZNF44",394.552894693446,316.104562467158,316.055082876121,251.333983571815,215.011662717872,362.481941031562,349.78403566077,255.713137636027,219.884065295546,210.934277778697,253.685594260392,305.621028625025,311.743772117901,463.395206033238,432.344303589337,250.875238315738,271.893026562125,350.338042205395,400.289909194119,592.575556185693,284.978704170649,266.096381942673,259.791765078494,227.878024390832,282.798322041547,310.319631487857,270.923614688069,235.620700186266,252.868673608911,234.66612807364
"ZNF790",196.345898066786,206.683752382372,203.978812352674,244.488310867524,235.546484438118,202.590157518893,228.120023257024,204.351951871526,227.117093759216,217.702222520259,251.664195102939,174.003213377751,260.195589326752,223.974349582732,219.489371515303,243.203212679172,253.404300755901,284.082402099193,225.093771652095,151.801762850039,238.292773111976,179.377471755999,210.862374346221,177.598887336627,205.119812982925,175.198906338163,195.935828479764,198.836033912461,217.241128529993,234.66612807364
"ZNF677",84.6799844743009,79.4314028763628,65.0042369035993,85.0819321818985,71.2679106761485,79.9458917563345,84.4888975026015,73.217009494076,71.606981790326,64.2954750448434,3.03209873617999,2.23081042791989,1.22733768550355,3.86162671694365,2.76434976719525,4.60321538194016,1.0875721062485,5.44566904982479,5.54418156778559,9.14468450903848,136.167298921129,129.484400141747,156.108056145821,140.295011457701,154.143291413204,148.861815842883,154.813494107468,139.185223738722,153.806718999235,142.581951234617
"ZNF823",54.902407516305,27.557833650983,26.8983049256273,18.5811116259318,30.1982672356561,39.9729458781673,22.8120023257024,22.9486149160537,18.8058740055402,36.0957052883331,98.0378591364863,79.1937701911561,76.0949365012198,74.6581165275772,82.9304930158575,88.2282948205197,87.0057684998802,81.6850357473719,76.5097056354411,117.051961715692,60.3026609507858,79.591328527496,81.5489845537873,80.2844285220369,69.1824221303355,67.5603625748471,63.6993022629686,78.540233395422,72.1240546719576,74.2614329346963
"ZNF347",834.702704103823,671.114301853351,651.163131741228,638.603467985973,512.162612316728,790.374157136489,675.066291045786,520.168604763883,560.55970593437,516.619781939268,870.212337283657,838.784720897879,821.088911601872,1042.63921357479,884.59192550248,797.123463639304,969.026746667415,972.051925393725,945.837375464221,716.943265508616,652.630411257698,637.918558496498,596.472572736273,561.990999654258,705.175215047806,618.349081193516,670.858474465695,555.746714785328,662.150959759418,668.352896412266
"ZNF71",380.594655494385,290.978302373615,292.519066066197,309.033224936551,334.59680097107,317.058138897281,309.229364859522,331.11572950306,321.146463786917,348.549154190467,403.269131911939,383.699393602221,362.064617223546,299.919675015957,326.746142482479,383.601281828346,361.073939274503,387.550114045864,302.712313601093,277.99840907477,339.445623739101,301.734290238567,300.566257355388,341.411559674521,291.294408969834,291.998177230271,325.753393851131,286.323888833943,353.668557246828,337.146905523521
"ZNF121",799.341831466203,993.703060473681,1053.5169429204,657.184579611905,543.568810241811,875.770905148937,952.189874854319,486.292077983042,617.700630797357,472.628141119112,426.515222222652,366.968315392822,557.21130921861,781.335805728265,827.646320298258,433.469448466031,494.845308343068,635.328055812892,800.579818388239,888.86333427854,496.0380174984,498.930716142513,643.071992481294,683.634073172496,594.726084980077,597.737445153732,514.432339794607,552.764174276641,685.613001640657,598.547149453652
"ZNF335",1500.04543925904,1379.51273158744,1260.85804338878,831.260256949583,759.788403649109,1392.69377343706,1354.3570269667,897.181564099051,818.055519240997,726.426068927705,1061.234557663,1064.09657411779,832.134950771404,1166.21126851698,1323.57066853309,1024.21542248168,872.232829211299,1124.53065878882,1210.84925440437,1307.6898847925,976.514057977241,938.464918458536,987.907698594452,774.460901399447,845.967512716559,991.648711691823,851.474217591074,833.12298209321,860.274868978771,753.01092995782
"ZNF273",371.289162695011,305.567743718253,251.050845972522,307.077318449611,322.517494076808,444.244784873268,351.473813610822,258.991511195463,316.806646708715,390.284813430102,291.081478673279,266.581846136427,319.107798230922,361.705702487055,286.939505834867,331.431507499691,374.124804549485,313.125970364926,294.950459406193,235.932860333193,345.281365121435,286.29119664368,320.371010747022,303.296729972139,330.133663499145,348.107630894127,337.041877796467,283.341348325256,313.696189597309,305.957103690949
"ZNF84",1042.21519352986,913.461133078172,1027.73940070001,720.751540437462,700.599799867222,1055.64916160069,951.344985879293,714.6854359571,682.074584124014,704.994243912757,712.543203002297,688.205017013286,773.222741867234,1122.44616572495,1229.02990649501,728.842435473858,808.066074942637,861.323321380621,946.946211777778,1215.32857125121,697.371095188926,769.778819191305,851.604395840265,770.406132282172,850.822419532723,743.163988323318,774.06747053734,718.792262593545,764.688772425574,908.959939120682
"ZNF667",452.246950049563,362.304460058512,503.222454650277,421.497847935612,425.191602678039,423.349835891499,423.289376488034,437.116474591499,457.850701750266,411.71663844505,0,0,0,0,0.55286995343905,0,0,0,3.32650894067135,1.8289369018077,297.62281049904,506.058297801691,519.583530156988,492.248970837135,474.567141280021,262.225814061695,484.598489367647,400.654608333608,430.137434489385,506.462972614629
"ZBTB14",678.370425074344,684.893218678842,744.186436275689,777.472828558727,640.20326539591,708.611313294783,691.11918157128,786.809654264697,744.27862891157,648.594704399736,1025.86007240756,856.631204321238,773.222741867234,671.923048748195,838.1508494136,1041.86108144579,961.413741923676,820.480803506935,750.682184278168,609.950456752866,832.565770546333,738.892632001531,745.590715920341,782.570439633996,754.938009913486,735.148352085624,804.70764124611,770.489631410785,825.516288413972,800.538247036026
"ZNF649",267.067643342026,214.788997573838,183.805083658453,152.560705981335,130.456514458035,257.09872008003,212.912021706556,163.918677971812,159.126626200724,113.927069816301,596.312751448731,519.778829705334,571.939361444652,420.917312146858,382.033137826384,563.893884287669,603.602518967919,466.512315268324,480.126123770232,359.386101205212,326.80151741071,293.418778302859,354.155590062162,396.556419669455,315.568943050653,342.382176438632,324.947073569321,343.986338668557,361.489237873908,366.8514786974
"ZNF248",545.3018780433,402.83068601584,424.769065283865,187.767022746259,291.111296151725,493.302491178292,410.616041862643,238.228478652367,225.670488066482,322.605366014478,301.188474460546,334.621564187984,234.421497931177,312.791764072436,405.253675870824,253.944048570365,297.99475711209,266.837783441415,286.079768897736,336.524389932616,214.94980758264,178.189541479469,232.997098725107,166.245533808258,223.325713543539,222.147632873226,255.603529333684,156.086286621282,217.241128529993,276.25253051707
"ZNF544",705.356354192528,847.8086470273,789.016944485068,744.222418280744,729.590136413452,756.760543557121,799.26497037461,811.943851553708,785.506891154485,769.2897189576,679.190116904318,787.476081055721,640.670271832851,615.285856899688,588.253630459149,670.535040635949,752.599897523963,687.061911786228,576.594883049701,661.160690003482,790.742957306272,677.120257621981,641.907006987669,684.445026995951,657.839873590208,778.66180594739,697.467043765416,714.815541915296,633.475130793459,632.707408603612
"ZNF770",2223.08222977038,2518.29968098836,2473.52329045248,2536.81071356143,2528.19893296913,2283.00029526896,2470.45536297607,2608.49256212477,2582.9144643763,3024.14330868816,2245.77446393065,2103.65423352846,2565.13576270241,2213.99931771436,1792.95725900284,2300.07328584276,2841.82591362734,2467.79569107893,1970.402129191,1070.84255600841,1950.11024526332,2189.35549964441,2166.87301814349,2170.11243156536,2037.8471360848,2128.72396655323,2391.54595584766,2053.97623031572,2438.31442662064,2175.8599849866
"ZNF251",651.38449595616,689.756365793722,811.432198589757,512.447499578331,520.618127142712,696.80112473987,713.931183896983,478.642539677691,522.94795792329,492.9319753438,476.039501580258,485.201268072576,396.430072417645,652.614915163477,788.392553604085,445.744689484538,470.918722005601,441.099193035808,626.492517159771,672.134311414328,751.838014757378,715.134026470935,931.988394900426,729.858441109427,905.440121214566,790.112714858381,829.703569982212,714.815541915296,898.50930760005,807.964390329495
"TFDP1",222.401277905032,664.630105700178,823.760588347336,926.121721566182,774.283571922223,239.837675269004,563.540946342352,1103.71909834353,938.847094584274,773.801682118642,634.719335440344,574.433685189372,690.991116938496,491.713801957492,530.202285348049,602.254012470504,589.464081586688,661.648789553712,731.831966947697,380.418875576001,1480.33306398542,2713.23275159404,2172.69794561162,1947.91108393871,1633.67614363915,1376.39925110112,2780.19233167995,2166.31858947626,2024.68731789953,1676.82315566544
"ZNF607",486.677273407246,378.514950441443,365.368641906438,429.321473883373,488.003998528203,529.641532885716,377.665371836629,397.775991878264,399.986474040912,408.332666074269,493.221394418612,428.315602160619,343.654551940993,334.67431546845,383.138877733262,493.311248431253,404.576823524443,344.89237315557,306.038822541764,377.675470223289,433.790109420169,432.406620656844,380.950256415549,399.800234963275,452.720060607283,419.103266142272,405.579101750294,337.027077481621,444.040866715305,525.77094517765
"ZXDA",444.802555810064,394.725440824374,364.247879201203,486.042762004638,430.023325435743,441.519356745211,406.391596987513,415.260650861924,483.166301373109,460.220242426248,413.376127699205,416.04614480706,477.434359660879,316.653390789379,320.11170304121,442.675879229912,470.918722005601,502.816775600489,345.956929829821,205.755401453366,392.93991974383,327.868756322223,462.499240969337,421.695988196558,424.804346414341,400.781811884686,419.286546541059,446.386896133474,543.102821324982,424.775396386463
"ZNF485",88.4021815940503,96.4524177784405,82.9364401873509,75.3023997471975,90.5948017069684,90.847604268562,101.386677003122,73.217009494076,78.1167074076283,59.7835118838018,92.984361242853,92.5786327586755,106.778378638809,54.0627740372111,102.833811339663,86.6938896932063,91.3560569248742,102.560100438367,76.5097056354411,82.3021605813463,103.098097754569,140.175772630515,133.973331766936,98.1254126380451,95.8844096192369,98.4778166345229,121.754362553269,97.4296566171057,96.4550610673167,121.788750012902
"ZKSCAN8",1876.91789763368,1606.45959694848,1610.53600742193,1654.6968879514,1111.29623427215,1894.17254899952,1694.84728390219,1273.10173224774,1704.82480888685,1246.42982323775,1641.3761158521,1574.95216211144,1469.12320954774,1841.99594398212,1754.80923221554,1610.3581811154,1902.16361382863,1651.85294511352,1665.47214296279,1496.07038567869,1235.23192592739,1008.55280477379,1370.02294050363,1127.22581460234,1262.27577220261,1249.29416218912,994.192907471396,1299.39348161793,1299.97091312348,1269.87050318331
"ZNF442",59.5551539159918,86.7261235486818,128.887711101964,58.6771946082058,16.9110296519674,59.0509427745653,81.1093416024975,138.784480682801,73.7768903294268,22.5598158052082,109.15555450248,66.9243128375967,98.1870148402837,90.1046233953519,99.516591619029,115.847587112161,78.3051916498922,77.1469782058512,94.251086652355,127.111114675635,55.4395431321741,36.8258385724235,111.838607388051,67.3091673467582,50.9765215697209,60.6898172282525,38.703373526867,82.5169540736712,78.2068062707974,53.4682317129813
"ZNF813",465.274639968686,355.820263905339,307.088981234245,368.688372788227,283.863712015168,455.146497385495,358.23292541103,355.157135605593,386.967022806307,324.861347594998,491.199995261158,465.123974221297,425.88617686973,477.554503995365,448.930402192509,446.511892048195,462.218145155613,493.740660517448,447.969870677075,384.99121783052,465.886687023007,357.567013235467,352.990604568537,346.27728261525,396.888632221398,408.79744812238,354.780923996281,288.312249173068,353.668557246828,378.733307966951
"ZNF26",455.038597889375,470.104221105004,494.256353008402,446.924632265834,415.528157162629,497.84487139172,500.174273215401,389.033662386434,398.539868348178,409.460656864529,409.333329384299,381.468583174301,433.250202982752,543.202158183407,560.610132787197,451.882309993792,419.802833011922,437.468747002592,501.194013727817,548.681070542309,426.981744474113,409.835945402778,399.590024313558,406.287865550914,457.574967423447,417.958175251173,426.543429077347,397.672067824921,460.551192483584,411.408338458217
"ZNF69",48.3885625567434,38.0946523998883,29.1398303360962,16.6252051389917,16.9110296519674,59.0509427745653,34.6404479760666,22.9486149160537,26.0389024692094,14.6638802733853,89.952262506673,88.1170119028357,83.4589626142411,83.6685788671124,129.924439058177,51.4025717649984,81.5679079686377,81.6850357473719,82.0538872032267,97.8481242467117,77.8098850977882,60.5844441030194,60.5792456685277,50.2791370542049,58.2588817939667,52.6741809905587,62.8929819811589,68.5984316997989,66.0413030731178,51.9830030542874
"ZNF583",317.317304458644,307.999317275692,239.843218920177,274.804861415097,256.081306158364,280.719097189856,272.899138933403,300.517576281655,220.607368141913,215.446240939738,310.284770669086,366.968315392822,348.563902683007,400.321969656492,332.827711970308,297.674594698797,393.701102461958,325.832531481183,337.086239321364,313.66267866002,303.458551881374,253.029148900846,174.74782404383,171.111256748988,229.394347063744,317.190176834452,226.575999188534,182.929151199464,199.861838247593,234.66612807364
"ZNF568",439.21926013044,432.009568705116,373.213980843079,479.197089300348,426.399533367465,391.553174397502,436.80760008845,449.137177642765,436.874919205625,442.172389782081,427.525921801378,397.08425616974,463.93364512034,496.862637580083,431.238563682459,375.929256191779,449.167279880631,492.833049009144,441.316852795733,417.912082063058,408.501896763388,349.251501299759,304.061213836264,308.162452912869,362.904284508251,337.801812874235,353.974603714471,319.131834429499,334.551337936189,380.218536625645
"ZXDB",833.772154823885,760.271998959472,796.862283421709,956.438272113755,808.105631226158,860.326812423282,712.241405946931,825.057345791453,938.123791737907,818.921313729058,994.528385467036,876.708498172517,943.822680152227,935.800874406011,819.906140950111,969.744040462059,1071.25852465477,904.88867377922,800.579818388239,726.087950017655,727.522425664319,706.818514535226,821.314773006001,836.093391982021,782.853724106428,696.215261788255,701.498645174465,797.332495988967,875.916230232931,867.373536677253
"ZNF480",847.730394022946,733.524689827636,553.656776385829,638.603467985973,776.699433301076,843.065767612255,782.36719087409,571.529790528384,576.472368554442,756.881820264736,649.879829121244,680.397180515567,760.949365012199,612.711439088393,766.277755466523,682.0430790908,710.184585380272,780.545897141553,718.525931185012,567.884908011289,775.180980286715,677.120257621981,572.007877370137,628.489213177562,696.679128119519,775.226533274093,687.791200383699,605.455723263443,678.661285527697,741.129100688269
"ZNF587",743.50887466996,697.861610985187,641.076267394117,334.460009266773,340.636454418201,690.441792441071,642.115621019772,327.837355943624,359.481514644364,324.861347594998,385.076539494859,469.585595077137,413.612800014695,661.625377503012,770.147845140597,372.093243373496,481.794443068086,552.735408557216,633.145535041114,531.306169975136,528.134595101237,490.615204206804,641.907006987669,421.695988196558,568.024097491176,496.969446737011,479.760567676789,465.276319355158,492.702879506023,565.872118962386
