	D1_p1_rep1_auto	D4_p1_rep1_auto	D8_p1_rep1_auto	D11_p1_rep1_auto	D14_p1_rep1_auto	D1_p1_rep2_auto	D4_p1_rep2_auto	D8_p1_rep2_auto	D11_p1_rep2_auto	D14_p1_rep2_auto	D1_p2_rep1_auto	D4_p2_rep1_auto	D8_p2_rep1_auto	D11_p2_rep1_auto	D14_p2_rep1_auto	D1_p2_rep2_auto	D4_p2_rep2_auto	D8_p2_rep2_auto	D11_p2_rep2_auto	D14_p2_rep2_auto	D1_p3_rep1_auto	D4_p3_rep1_auto	D8_p3_rep1_auto	D11_p3_rep1_auto	D14_p3_rep1_auto	D1_p3_rep2_auto	D4_p3_rep2_auto	D8_p3_rep2_auto	D11_p3_rep2_auto	D14_p3_rep2_auto	D1_p1_rep1_B	D4_p1_rep1_B	D8_p1_rep1_B	D11_p1_rep1_B	D14_p1_rep1_B	D1_p1_rep2_B	D4_p1_rep2_B	D8_p1_rep2_B	D11_p1_rep2_B	D14_p1_rep2_B	D1_p2_rep1_B	D4_p2_rep1_B	D8_p2_rep1_B	D11_p2_rep1_B	D14_p2_rep1_B	D1_p2_rep2_B	D4_p2_rep2_B	D8_p2_rep2_B	D11_p2_rep2_B	D14_p2_rep2_B	D1_p3_rep1_B	D4_p3_rep1_B	D8_p3_rep1_B	D11_p3_rep1_B	D14_p3_rep1_B	D1_p3_rep2_B	D4_p3_rep2_B	D8_p3_rep2_B	D11_p3_rep2_B	D14_p3_rep2_B
MTFP1	339.798143315633	481.245975143792	549.396059431449	529.244734589539	489.553278968315	432.367357167886	494.185714239638	554.320353270348	681.653262861928	442.377075443437	384.886937311092	262.541373531411	789.237471031205	745.617876320411	573.136114154648	380.754684823154	283.759993901646	764.89688446886	829.73887934261	770.099940095711	526.281106778568	1441.1876840147	1165.57041783101	1015.33662803661	664.111661528142	779.259052022833	1553.93178780543	870.634069477132	1122.15252040913	400.6529425052	173.082166068351	409.314882169012	656.7669452674	617.088496629631	426.399533367465	261.641100293458	407.236485962539	980.233694271435	624.21035641466	388.028831849581	344.648556345792	286.659139987706	447.978255208794	447.948699165463	409.123765544897	339.103533136258	278.418459199617	403.887121195339	495.649832160031	463.635504608251	466.859310586729	1293.65607114094	1017.03233593509	1012.07037167174	877.524407021624	542.773082380975	1356.23071400396	1021.02303414049	856.799010922291	1011.44071657056
SNHG3	487.829017631354	1194.24827122722	936.638834475448	300.833849135106	218.786092977916	553.103902188353	1224.89781473542	1011.68733676718	250.68625473013	278.334512513044	464.715339123763	580.354615174697	753.992416503496	534.438129704345	551.092417456392	451.358202538705	564.390281988201	855.143711125618	625.749918972666	621.16551771871	540.092351293476	788.590530956409	487.985481598584	827.472203811653	512.983687270136	462.181230854922	677.476358707854	723.243262439664	639.616669912981	716.27246891465	585.315497080607	1291.97608351961	1116.27965441353	251.333983571815	376.874375100989	574.156858977312	1429.55214574402	326.744564757145	262.558933231195	372.236960785936	471.996703265352	687.089611799326	884.910471248057	1067.0961827821	1074.77918948551	497.147261249537	656.893552174095	992.019378576416	999.061518514962	1431.14312566452	468.804557714174	640.294419049558	757.240570856596	570.911491712263	665.122233814454	522.161446341191	786.162274764486	585.572119872197	609.1441243981	580.724405549325
SERBP1P3	1.34573522105201	1.83448275150111	0.740425956107074	0	2.32751162742464	0.815787466354503	5.68963815736425	1.05384097579914	0	2.6892223431212	0.950338116817511	1.25617882072445	0	2.35955024152029	2.44929963313952	0	8.34588217357784	1.10057105678973	4.13491135885022	1.21084896241464	0.726907606047746	0.855304263510205	1.03606259362757	1.08592152731188	3.19284452657761	3.2245202152669	0	0	0	4.59640087004053	0.930549279937372	0	0	0	0	0	2.53466692507805	0	0.723302846366929	2.25598158052082	0	0	4.90935074201418	3.86162671694365	3.3172197206343	0	0	2.7228345249124	0	13.7170267635577	0.972623563722352	0	0	0	0	1.1450908910991	1.61264056361946	0.994180169562303	0	2.97045731738785
ENSG00000242154	0.672867610526005	0.611494250500371	0	1.11419944124113	0.775837209141546	0.815787466354503	0.812805451052036	0	0	0	0.950338116817511	0	1.25875194741819	2.35955024152029	1.22464981656976	0	2.08647054339446	0	2.75660757256681	0	0.726907606047746	1.71060852702041	0	1.08592152731188	3.19284452657761	2.14968014351126	0	0	1.02667202233223	0.766066811673422	0	1.62104903829312	0	0.977953243470097	0	0.90847604268562	0	0	0.723302846366929	1.12799079026041	1.01069957872666	0	1.22733768550355	0	0	1.53440512731339	1.0875721062485	1.81522301660826	1.10883631355712	0	0.972623563722352	0	1.16498549362553	2.43286147036476	3.64118011212292	2.29018178219821	3.22528112723892	0	1.73792902823994	4.45568597608178
ENSG00000242198	0.672867610526005	1.22298850100074	2.22127786832122	1.11419944124113	0.775837209141546	3.26314986541801	0.812805451052036	1.05384097579914	3.20025006038464	0	0	0	0	4.71910048304058	0	2.52155420412685	1.04323527169723	2.20114211357945	2.75660757256681	0	0	0.855304263510205	0	2.17184305462376	3.19284452657761	0	0	0	1.02667202233223	3.83033405836711	3.72219711974949	0.810524519146559	1.12076270523447	2.93385973041029	0	3.63390417074248	0.844888975026015	0	2.16990853910079	1.12799079026041	2.02139915745333	1.11540521395995	1.22733768550355	0	2.2114798137562	1.53440512731339	5.43786053124251	6.35328055812892	3.32650894067135	2.74340535271154	1.9452471274447	5.93965138264896	0	0	3.64118011212292	0	4.03160140904865	1.98836033912461	2.60689354235991	5.9409146347757
TCP10L	1.34573522105201	3.66896550300222	2.96170382442829	0	7.75837209141546	2.44736239906351	6.50244360841629	3.16152292739742	7.46725014089749	6.723055857803	0	2.5123576414489	1.25875194741819	3.53932536228043	3.67394944970928	0	1.04323527169723	1.10057105678973	0	7.26509377448784	5.08835324233423	10.2636511621225	8.28850074902053	2.17184305462376	1.0642815088592	3.2245202152669	8.29079459957164	2.28512879127856	14.3734083126513	5.36246768171396	1.86109855987474	0.810524519146559	1.12076270523447	7.82362594776078	6.03965344713123	1.81695208537124	0	1.09279118647875	6.50972561730236	10.1519171123437	0	1.11540521395995	0	0	1.65860986031715	0	0	3.63044603321653	0	1.8289369018077	14.5893534558353	4.75172110611917	1.16498549362553	12.1643073518238	7.28236022424584	5.72545445549552	5.64424197266811	7.95344135649843	6.0827515988398	14.8522865869393
ARFGAP3	877.419364125911	897.062065484044	1081.76232187243	1117.54203956486	1190.13427882313	894.918850590889	852.632918153586	1211.91712216901	1185.15927236245	1071.6551037338	739.363054884023	689.642172577724	837.070045033097	1054.71895795957	798.471680403484	733.772273400912	590.471163780632	890.361984942889	973.082473116085	905.715023886151	523.373476354377	561.079596862695	662.043997328015	664.583974714871	722.647144515399	484.75287236179	607.59680422575	660.402220679504	752.550592369527	861.8251631326	901.702252259314	1087.72390469468	1923.22880218235	1607.75513226484	1438.64545110666	965.710033374814	1073.85388725807	1810.75499599528	1576.80020507991	1428.03634046968	825.741555819684	697.128258724966	930.321965611688	937.088083311659	864.688607178674	886.11896102348	733.02359961149	835.910199148106	922.551812879521	782.784993973694	584.546761797134	628.41511628426	729.280919009584	883.939667565861	855.677326348887	638.9607172333	611.190773611775	813.239378701964	884.60587537413	877.77013728811
BGLAP	11.4387493789421	16.51034476351	20.7319267709981	2.22839888248227	5.43086046399082	9.78944959625403	14.6304981189367	11.5922507337906	2.13350004025643	2.6892223431212	0	1.25617882072445	5.03500778967276	0	4.89859926627904	5.88362647629597	8.34588217357784	1.10057105678973	13.7830378628341	1.21084896241464	2.90763042419099	11.9742596891429	3.1081877808827	9.77329374580692	4.25712603543681	9.67356064580069	5.92199614255117	5.7128219781964	6.1600321339934	4.59640087004053	11.1665913592485	8.10524519146559	5.60381352617236	6.84567270429068	1.20793068942625	3.63390417074248	13.5182236004162	0	0.723302846366929	6.76794474156246	0	7.80783649771962	3.68201305651064	2.57441781129577	25.9848878116353	2.30160769097008	7.61300474373951	10.8913380996496	4.43534525422847	39.3221433888654	1.9452471274447	5.93965138264896	1.16498549362553	7.29858441109427	13.3509937444507	1.1450908910991	1.61264056361946	1.98836033912461	1.73792902823994	4.45568597608178
RPL39P34	1.34573522105201	0.611494250500371	0	0	0	0.815787466354503	0.812805451052036	2.10768195159828	1.06675002012821	0	0	1.25617882072445	2.51750389483638	0	1.22464981656976	0	2.08647054339446	0	0	3.63254688724392	0	4.27652131755103	3.1081877808827	0	1.0642815088592	2.14968014351126	0	1.14256439563928	0	0	0.930549279937372	0	0	3.91181297388039	1.20793068942625	0.90847604268562	0	0	0.723302846366929	1.12799079026041	0	1.11540521395995	0	3.86162671694365	1.65860986031715	0.767202563656693	0	0.907611508304132	2.21767262711423	0.914468450903848	1.9452471274447	0	1.16498549362553	0	1.21372670404097	1.1450908910991	0	0	0	0
LINC00996	123.134772726259	84.3862065690511	94.0340964255983	41.225379325922	55.0844418490497	134.604931948493	72.3396851436312	80.0919141607347	48.0037509057696	49.7506133477422	5.70202870090506	2.5123576414489	18.8812792112729	12.9775263283616	3.67394944970928	7.56466261238054	0	12.106281624687	12.4047340765507	7.26509377448784	3.63453803023873	5.98712984457144	1.03606259362757	3.25776458193564	5.32140754429601	5.37420035877816	3.5531976855307	7.99795076947496	3.0800160669967	1.53213362334684	101.429871513174	110.231334603932	105.35169429204	70.412633529847	80.9313561915585	103.566268866161	98.0071211030178	80.8665477994272	70.1603760975921	83.4713184792704	3.03209873617999	0	4.90935074201418	5.14883562259153	0.55286995343905	0	0	5.44566904982479	3.32650894067135	4.57234225451924	2.91787069116706	3.56379082958937	5.82492746812767	2.43286147036476	2.42745340808195	3.43527267329731	3.22528112723892	2.98254050868691	6.0827515988398	0
C22orf39	1244.13221186258	809.00689341199	927.753723002163	1001.66529767578	1297.97565089381	1214.70753740185	881.081108940407	867.311123082693	1116.88727107424	1388.9833402221	1157.51182628373	996.149804834491	774.132447662187	797.527981633858	998.089600504355	1118.72954856428	1046.36497751232	775.902595036758	814.577537693493	1049.80605041349	844.666638227481	854.448959246695	854.751639742742	905.658553778108	1058.96010131491	1017.87354795258	942.781785894147	742.666857165532	972.258405148625	1148.33415069846	1303.69954119226	979.92414364819	938.078384281252	1175.49979865106	1937.5208258397	1401.77853386391	986.830322830386	1114.64701020832	1283.8625523013	1829.60106180239	1263.37447340833	1174.52169029982	1005.1895644274	773.612552294378	893.437844757505	1287.36590181593	1270.28422009825	847.709148756059	729.614294320583	887.034397376732	1113.65398046209	968.16317537178	785.200222703609	1064.78237019631	1196.7345301844	1101.57743723734	943.394729717383	938.506080066814	1107.06079098884	1219.37272878771
ENSG00000242261	19.5131607052542	17.1218390140104	8.88511147328488	10.0277949711702	18.6200930193971	26.9209863896986	17.0689144720928	23.1845014675811	21.3350004025643	8.0676670293636	19.9571004531677	6.28089410362226	16.3637753164365	5.89887560380072	39.1887941302324	15.9698432928034	10.4323527169723	14.3074237382665	5.51321514513362	6.0542448120732	13.8112445149072	7.69773837159185	14.5048763107859	20.6325090189257	10.642815088592	12.8980808610676	8.29079459957164	7.99795076947496	0	23.7480711618761	26.9859291181838	24.3157355743968	21.2944913994549	19.5590648694019	19.3268910308199	20.8949489817693	24.5017802757544	12.0207030512662	2.89321138546772	16.9198618539062	6.06419747235998	25.6543199210787	13.500714540539	36.0418493581407	11.61026902222	10.7408358911937	8.70057684998802	23.5978992159074	28.829744152485	0	29.1787069116706	0	6.9899129617532	18.6519379394631	1.21372670404097	0	11.2884839453362	3.97672067824921	4.34482257059985	10.3966006108575
ENSG00000242262	1.34573522105201	0	0.740425956107074	1.11419944124113	2.32751162742464	0	0	1.05384097579914	2.13350004025643	1.3446111715606	0	0	2.51750389483638	1.17977512076014	3.67394944970928	0	2.08647054339446	0	2.75660757256681	0	0.726907606047746	2.56591279053062	2.07212518725513	1.08592152731188	3.19284452657761	1.07484007175563	0	3.42769318691784	0	10.7249353634279	0.930549279937372	0.810524519146559	0	0	0	0	0	0	2.89321138546772	2.25598158052082	2.02139915745333	0	2.45467537100709	1.28720890564788	0.55286995343905	1.53440512731339	1.0875721062485	0	0	0	3.89049425488941	1.18793027652979	2.32997098725107	1.62190764690984	1.21372670404097	2.29018178219821	1.61264056361946	0	1.73792902823994	1.48522865869393
PEG10	424.579462241909	255.604596709155	205.097989841659	239.552879866844	234.302837160747	398.920071047352	263.34896614086	179.152965885854	276.288255213207	293.125235400211	3870.72714979772	2548.78682724991	1471.48102653186	1479.43800143322	1578.57361355842	3786.53389653048	2396.31141908854	1635.44859038953	1521.64738005688	1379.15696819028	2265.04410044478	2922.57466841437	2529.02879104489	2043.70431440096	2447.84747037617	2362.49847771888	2803.47297388373	2010.91333632513	2119.05105409373	2563.25955185927	528.551991004427	264.230993241778	244.326269741115	279.694627632448	552.024325067794	535.09238914183	260.225804308013	230.578940347015	329.82609794332	534.667634583435	4785.66250527075	2968.09327434741	2169.93302797027	1213.83799802595	1319.70057885901	4759.72470492612	3426.93970678903	2027.60410955143	1606.70381834426	783.699462424597	2636.7824812513	3551.91152682408	2745.87080847538	2590.18651211501	2673.83992900227	2638.28941309233	3360.74293458295	2955.69764410873	2712.90721308255	2605.09106734915
ENSG00000242282	26.2418368105142	22.6252872685137	29.6170382442829	31.1975843547518	38.7918604570773	28.5525613224076	35.7634398462896	26.3460243949785	49.0705009258978	30.9260569458938	36.1128484390654	41.4539010839069	26.433790895782	49.5505550719261	53.8845919290695	29.4181323814799	54.2482341282559	25.3131343061637	52.3755438787694	64.1749950079759	4.36144563628648	1.71060852702041	6.2163755617654	2.17184305462376	8.51425207087362	4.29936028702253	10.6595930565921	5.7128219781964	5.13336011166117	5.36246768171396	19.5415348786848	26.7473091318364	28.0190676308618	36.1842700083936	54.3568810241811	27.2542812805686	29.5711141259105	21.8558237295749	39.0583537038142	37.2236960785936	40.4279831490665	62.4626919817569	44.1841566781277	25.7441781129577	39.8066366476116	39.1273307464913	42.4153121436916	30.8587912823405	36.5915983473849	71.3285391705001	5.83574138233411	15.4430935948873	6.9899129617532	7.29858441109427	0	5.72545445549552	0	0.994180169562303	4.34482257059985	7.42614329346963
BMS1P4-AGAP5	59.8852173368145	18.3448275150111	44.4255573664244	0	0	75.0524469046142	109.728735892025	0	5.33375010064107	5.3784446862424	25.6591291540728	32.6606493388358	22.6575350535274	0	36.7394944970928	13.4482890886765	28.1673523358252	0	39.9708098022188	12.1084896241464	15.2650597270027	0	16.5770014980411	0	0	11.8232407893119	27.2411822557354	0	4.10668808932893	0	75.3744916749271	49.4419956679401	35.8644065675031	0	38.6537820616399	82.6713198843914	38.8648928511967	2.18558237295749	0	45.1196316104164	0	47.9624242002776	13.500714540539	37.3290582637886	51.4169056698316	19.947266655074	0	24.5055107242116	79.8362145761124	23.7761797235	18.4798477107247	0	15.1448114171319	0	15.7784471525327	0	22.5769678906724	33.8021257651183	0	22.2784298804089
STAG3L5P	258.381162441986	349.163217035712	275.438455671831	76.8797614456383	73.7045348684468	268.394076430631	318.619736812398	309.829246884948	27.7355005233336	57.8182803771058	64.6229919435907	80.395444526365	55.3850856864004	43.6516794681253	90.6240864261623	87.4138790763973	59.4644104867421	46.2239843851685	50.997240092486	43.590562646927	105.401602876923	84.6751220875103	88.0653204583431	87.9596437122623	72.3711426024258	56.9665238030485	114.886725165493	78.8369432991103	88.2937939205721	112.611821315993	301.497966699709	248.020502858847	238.722456214942	44.0078959561544	97.8423858435259	281.627573232542	257.691137382935	40.4332738997136	51.354502092052	89.1112724305725	57.6098759874198	104.848090112235	76.0949365012198	232.984811922267	293.573945276136	69.0482307291023	72.8673311186496	121.619942112754	165.21661072001	171.00560031902	79.7551322252329	55.8327229969002	147.953157690443	72.1748902874877	121.372670404097	42.3683629706668	79.8257078991632	43.7439274607413	112.096422321476	102.480777449881
ENSG00000242299	20.1860283157802	25.0712642705152	21.4723527271051	43.4537782084042	35.6885116205111	20.3946866588626	22.758552629457	18.9691375643845	41.6032507850003	55.1290580339846	12.3543955186276	33.9168281595602	47.8325740018912	40.1123541058449	36.7394944970928	15.9698432928034	30.2538228792197	27.5142764197432	44.105721161069	38.7471667972685	39.2530107265783	55.5947771281633	75.6325693348123	68.4130562206484	86.2068022175954	46.2181230854922	46.1915699118992	77.694378903471	65.7070094292629	180.025700743254	20.4720841586222	23.5052110552502	22.4152541046894	52.8094751473852	60.3965344713123	21.8034250244549	12.6733346253902	41.5260650861924	47.7379878602173	42.8636500298956	28.2995882043466	25.6543199210787	40.502143621617	25.7441781129577	30.4078474391477	23.0160769097008	42.4153121436916	27.228345249124	31.0474167795993	20.1183059198846	45.7133074949505	35.6379082958938	52.424347213149	76.2296594047623	65.5412420182126	30.9174540596758	54.0234588812519	49.7090084781152	55.6137289036781	75.7466615933902
BMS1P4	14.1302198210461	12.2298850100074	12.5872412538202	3.3425983237234	3.87918604570773	14.684174394381	10.5664708636765	11.5922507337906	2.13350004025643	0	0	15.0741458486934	0	5.89887560380072	11.0218483491279	0	0	0	4.13491135885022	0	7.99598366652521	10.2636511621225	9.32456334264809	4.34368610924752	0	2.14968014351126	2.36879845702047	3.42769318691784	12.3200642679868	14.555269421795	26.0553798382464	21.8841620169571	5.60381352617236	2.93385973041029	0	20.8949489817693	26.1915582258065	12.0207030512662	6.50972561730236	3.38397237078123	5.05349789363332	0	0	6.43604452823942	13.8217488359762	0	5.43786053124251	5.44566904982479	9.97952682201405	14.6314952144616	4.86311781861176	8.31551193570854	6.9899129617532	1.62190764690984	8.49608692828682	11.450908910991	10.4821636635265	3.97672067824921	7.82068062707974	11.8818292695514
FAM91A3P	2.01860283157802	1.22298850100074	4.44255573664244	0	0	4.89472479812702	6.50244360841629	6.32304585479485	3.20025006038464	4.0338335146818	0	0	1.25875194741819	2.35955024152029	1.22464981656976	0	2.08647054339446	1.10057105678973	1.37830378628341	1.21084896241464	2.90763042419099	0	0	4.34368610924752	2.12856301771841	0	2.36879845702047	3.42769318691784	4.10668808932893	1.53213362334684	3.72219711974949	3.24209807658624	3.36228811570341	2.93385973041029	2.41586137885249	0	5.06933385015609	0	0	0	0	0	1.22733768550355	9.01046233953518	3.3172197206343	2.30160769097008	3.26271631874551	4.53805754152066	0	0	2.91787069116706	2.37586055305958	0	0	1.21372670404097	5.72545445549552	1.61264056361946	2.98254050868691	1.73792902823994	4.45568597608178
EIF6	1088.69979383108	1480.4275804614	1332.76672099273	1721.43813671755	1717.70358103938	1221.23383713269	1555.7096333136	1395.28545195806	2000.1562877404	1774.88674645999	1380.84128373584	1158.19687270795	1972.4643016043	1469.99980046714	1245.46886345145	1245.64777683866	1270.66056092723	1954.61419685856	1567.13140500423	1432.43432253652	1888.50596051205	2035.62414715429	2055.54818575709	1949.22914152482	2117.92020262981	2132.48270236317	2194.69177042946	2249.70929501374	2027.67724410616	1390.41126318726	1248.79713367595	1920.94311037734	1882.88134479391	2230.71134835529	2354.25691369175	1240.97827430856	1810.59707348075	2651.11141839744	2234.28249242744	2412.77230036702	1464.50368957493	1399.83354351973	1837.32451519881	1339.98447077945	1219.07824733311	1464.58969402063	1337.71369068566	1571.07552087445	1413.76629978532	1679.87854431037	1976.37108148382	2352.10194752899	2091.14896105783	2262.56116743922	2035.41968267671	1905.43124278891	2254.47150794	2353.22446135397	1923.0184697475	1927.82679898472
ENSG00000242375	6.72867610526005	1.22298850100074	1.48085191221415	1.11419944124113	0.775837209141546	3.26314986541801	2.43841635315611	0	0	0	0	2.5123576414489	1.25875194741819	0	0	1.68103613608456	6.25941163018338	1.10057105678973	6.89151893141703	2.42169792482928	2.90763042419099	0	0	0	0	5.37420035877816	2.36879845702047	0	2.05334404466447	2.29820043502027	7.44439423949898	0	4.48305082093788	3.91181297388039	1.20793068942625	3.63390417074248	2.53466692507805	2.18558237295749	0.723302846366929	1.12799079026041	1.01069957872666	2.23081042791989	2.45467537100709	0	3.3172197206343	0.767202563656693	2.175144212497	4.53805754152066	0	10.9736214108462	2.91787069116706	0	0	0.810953823454918	2.42745340808195	1.1450908910991	1.61264056361946	0	2.60689354235991	0
ENSG00000242444	0	0.611494250500371	1.48085191221415	0	0.775837209141546	0	0.812805451052036	0	1.06675002012821	0	0	0	3.77625584225457	0	0	0	0	2.20114211357945	2.75660757256681	0	0	1.71060852702041	0	0	0	1.07484007175563	1.18439922851023	0	2.05334404466447	2.29820043502027	0	0.810524519146559	0	0	0	0	0.844888975026015	0	0	0	0	0	1.22733768550355	0	0	0	0	0	1.10883631355712	0	3.89049425488941	4.75172110611917	1.16498549362553	1.62190764690984	0	1.1450908910991	3.22528112723892	2.98254050868691	0.868964514119971	0
RPL7AP11	0	1.22298850100074	3.70212978053537	0	3.10334883656618	1.63157493270901	1.62561090210407	0	1.06675002012821	1.3446111715606	2.85101435045253	8.79325174507117	5.03500778967276	2.35955024152029	6.12324908284881	0.840518068042282	5.21617635848615	3.30171317036918	1.37830378628341	4.84339584965856	0	10.2636511621225	4.14425037451026	4.34368610924752	5.32140754429601	2.14968014351126	4.73759691404094	3.42769318691784	5.13336011166117	5.36246768171396	2.79164783981212	4.05262259573279	0	3.91181297388039	0	0	2.53466692507805	2.18558237295749	2.89321138546772	4.51196316104164	3.03209873617999	7.80783649771962	0	1.28720890564788	0.55286995343905	0.767202563656693	4.35028842499401	1.81522301660826	3.32650894067135	7.31574760723078	0	3.56379082958937	2.32997098725107	2.43286147036476	2.42745340808195	2.29018178219821	4.03160140904865	5.96508101737382	5.21378708471982	10.3966006108575
RBBP4P2	2.69147044210402	1.22298850100074	0.740425956107074	2.22839888248227	3.87918604570773	0	2.43841635315611	1.05384097579914	5.33375010064107	0	3.80135246727004	1.25617882072445	3.77625584225457	1.17977512076014	1.22464981656976	3.36207227216913	0	0	0	1.21084896241464	5.08835324233423	0.855304263510205	3.1081877808827	0	4.25712603543681	4.29936028702253	3.5531976855307	1.14256439563928	1.02667202233223	3.06426724669369	0.930549279937372	4.05262259573279	3.36228811570341	0.977953243470097	1.20793068942625	6.35933229879934	7.60400077523414	0	0.723302846366929	0	2.02139915745333	4.46162085583978	4.90935074201418	0	1.65860986031715	1.53440512731339	3.26271631874551	0.907611508304132	2.21767262711423	2.74340535271154	6.80836494605646	0	4.65994197450213	0.810953823454918	2.42745340808195	3.43527267329731	4.03160140904865	1.98836033912461	5.21378708471982	0
ENSG00000242474	50.4650707894504	56.2574710460341	48.8681131030669	25.6265871485461	27.1543023199541	58.7366975775242	69.9012687904751	51.6382078141579	25.6020004830771	36.3045016321362	10.4537192849926	31.4044705181113	12.5875194741819	9.43820096608115	20.8190468816859	21.0129517010571	19.8214701622474	13.2068526814767	13.7830378628341	16.951885473805	44.3413639689125	35.9227790674286	21.7573144661789	31.4917242920445	50.0212309163825	33.3200422244246	40.269573769348	27.4215454953427	35.9335207816282	54.390743628813	70.7217452752403	61.5998634551385	54.9173725564891	41.0740362257441	47.1092968876236	52.6916104757659	60.8320062018731	39.3404827132349	33.2719309328787	42.8636500298956	9.09629620853997	22.3081042791989	28.2287667665816	33.467431546845	38.1480267872944	14.5768487094772	27.1893026562126	20.875064690995	22.1767262711423	47.5523594470001	47.6585546223953	35.6379082958938	33.7845793151405	25.1395685271025	18.2059005606146	50.3839992083605	28.2212098633405	33.8021257651183	20.8551483388793	22.2784298804089
ENSG00000242477	0.672867610526005	0	0	1.11419944124113	0	0.815787466354503	0	0	2.13350004025643	2.6892223431212	0.950338116817511	2.5123576414489	0	2.35955024152029	0	0	1.04323527169723	1.10057105678973	1.37830378628341	2.42169792482928	3.63453803023873	0.855304263510205	0	0	2.12856301771841	3.2245202152669	2.36879845702047	4.57025758255712	1.02667202233223	5.36246768171396	0	0.810524519146559	1.12076270523447	0.977953243470097	0	0	0.844888975026015	3.27837355943624	0.723302846366929	4.51196316104164	0	0	0	6.43604452823942	1.65860986031715	0	2.175144212497	0.907611508304132	0	0.914468450903848	0	0	0	3.24381529381967	1.21372670404097	0	0.806320281809729	2.98254050868691	3.47585805647988	0
ENSG00000242479	10.0930141578901	12.8413792605078	0	13.3703932948936	0	4.07893733177251	16.2561090210407	13.6999326853888	10.6675002012821	4.0338335146818	0	0	0	0	3.67394944970928	0	1.04323527169723	11.0057105678973	4.13491135885022	2.42169792482928	20.3534129693369	0	0	0	0	0	13.0283915136126	15.9959015389499	5.13336011166117	9.95886855175449	12.0971406391858	17.8315394212243	4.48305082093788	0	7.24758413655747	7.26780834148496	2.53466692507805	0	0	4.51196316104164	5.05349789363332	0	0	3.86162671694365	4.97582958095145	0	14.1384373812305	0	9.97952682201405	13.7170267635577	0.972623563722352	3.56379082958937	0	4.05476911727459	7.28236022424584	17.1763633664865	0	0	6.95171611295977	25.2488871977967
MRPL20	623.748274957607	864.652870207524	751.53234544868	905.844145729042	861.179302147116	721.15612025738	851.007307251482	730.311796228805	889.66951678693	989.633822268602	921.827973312985	1042.6284212013	1200.84935783695	1006.3481780084	864.602770498251	781.681803279322	1066.18644767457	1212.82930458228	1086.10338359132	960.20322719481	1117.98389810143	1140.1205832591	946.961210575595	876.338672540687	1080.24573149209	1127.50723527166	1058.85291028815	1094.57669102243	910.658083808691	968.308449955206	756.536564589083	1000.18725662685	912.300842060859	994.578448609089	1062.9790066951	744.041878959523	904.876092252862	1065.47140681678	1022.75022476284	1112.19891919677	940.961307794523	1117.63602438787	1118.10463149373	852.132295538899	1015.62210446753	902.997417423927	989.690616686137	992.019378576416	1099.96562304866	1214.41410280031	1153.53154657471	1092.89585440741	957.618075760188	976.388403439722	997.683350721681	1139.36543664361	1195.77297792383	991.197629053616	883.73691086001	934.208826318479
ARPIN	5.38294088420804	14.0643677615085	13.3276672099273	4.45679776496454	6.98253488227391	8.15787466354503	10.5664708636765	11.5922507337906	4.26700008051285	5.3784446862424	13.3047336354451	13.817967027969	6.29375973709095	3.53932536228043	6.12324908284881	11.7672529525919	13.562058532064	3.30171317036918	8.26982271770044	7.26509377448784	11.6305216967639	4.27652131755103	0	2.17184305462376	0	7.52388050228942	7.10639537106141	2.28512879127856	1.02667202233223	3.06426724669369	1.86109855987474	4.05262259573279	5.60381352617236	0.977953243470097	2.41586137885249	6.35933229879934	1.68977795005203	1.09279118647875	0	2.25598158052082	0	0	0	1.28720890564788	2.76434976719525	0	1.0875721062485	0.907611508304132	0	4.57234225451924	0.972623563722352	0	1.16498549362553	0	1.21372670404097	0	0	1.98836033912461	1.73792902823994	0
LINC00960	1.34573522105201	2.44597700200148	0	1.11419944124113	0.775837209141546	1.63157493270901	4.06402725526018	3.16152292739742	0	0	0	3.76853646217336	0	1.17977512076014	3.67394944970928	0.840518068042282	0	1.10057105678973	5.51321514513362	0	1.45381521209549	4.27652131755103	2.07212518725513	3.25776458193564	0	4.29936028702253	2.36879845702047	1.14256439563928	2.05334404466447	0.766066811673422	0	0	1.12076270523447	1.95590648694019	0	1.81695208537124	3.37955590010406	0	2.16990853910079	1.12799079026041	1.01069957872666	1.11540521395995	0	3.86162671694365	4.97582958095145	1.53440512731339	1.0875721062485	2.7228345249124	3.32650894067135	2.74340535271154	1.9452471274447	4.75172110611917	1.16498549362553	5.67667676418443	0	2.29018178219821	4.03160140904865	0	3.47585805647988	4.45568597608178
ENSG00000242539	6.05580849473405	3.66896550300222	0.740425956107074	3.3425983237234	2.32751162742464	0.815787466354503	0	4.21536390319657	0	2.6892223431212	11.4040574018101	6.28089410362226	0	1.17977512076014	4.89859926627904	10.0862168165074	0	0	6.89151893141703	0	6.54216845442972	5.98712984457144	3.1081877808827	3.25776458193564	8.51425207087362	0	2.36879845702047	4.57025758255712	5.13336011166117	1.53213362334684	0	0	0	0	2.41586137885249	5.45085625611372	1.68977795005203	1.09279118647875	3.61651423183465	0	2.02139915745333	2.23081042791989	0	0	2.76434976719525	0	5.43786053124251	1.81522301660826	0	0.914468450903848	3.89049425488941	10.6913724887681	8.15489845537873	4.86572294072951	4.8549068161639	3.43527267329731	2.41896084542919	1.98836033912461	4.34482257059985	1.48522865869393
