,V1,V2,V3
2094,TFDP1,E2F3,0.998684840353374
2095,TP53,E2F3,-0.509294371174159
2096,ZHX2,E2F3,-0.505795129714302
2097,FOXO4,E2F3,0.534477193399471
2098,E2F1,E2F3,0.743198125034133
2099,E2F2,E2F3,0.743198125034133
2100,PLAGL1,E2F3,-0.743198125034133
2101,TFDP2,E2F3,0.743198125034133
2102,GTF3A,FOXO1,-1
2103,HCFC1,FOXO1,-0.763876167913234
2104,HIF1A,FOXO1,-1
2105,LHX8,FOXO1,1
2106,MECP2,FOXO1,-1
2107,MITF,FOXO1,0.680617820591749
2108,NEUROG2,FOXO1,1
2109,PARK7,FOXO1,-1
2110,SOX6,FOXO1,1
2111,STOX1,FOXO1,-0.615882756309932
2112,TBPL2,FOXO1,-1
2113,TFDP1,FOXO1,-0.736406203039878
2114,TP53,FOXO1,0.693440955206611
2115,ZHX2,FOXO1,0.688216393731447
2116,ZNF804A,FOXO1,-0.706306279659634
2117,HCFC1,GTF3A,0.763876167913234
2118,HIF1A,GTF3A,1
2119,LHX8,GTF3A,-1
2120,MECP2,GTF3A,1
2121,MITF,GTF3A,-0.680617820591749
2122,NEUROG2,GTF3A,-1
2123,PARK7,GTF3A,1
2124,SOX6,GTF3A,-1
2125,STOX1,GTF3A,0.615882756309932
2126,TBPL2,GTF3A,1
2127,TFDP1,GTF3A,0.736406203039878
2128,TP53,GTF3A,-0.693440955206611
2129,ZHX2,GTF3A,-0.688216393731447
2130,ZNF804A,GTF3A,0.706306279659634
2131,HIF1A,HCFC1,0.763876167913235
2132,LHX8,HCFC1,-0.763876167913234
2133,MECP2,HCFC1,0.763876167913234
2134,MITF,HCFC1,-0.541399448905364
2135,NEUROG2,HCFC1,-0.763876167913234
2136,PARK7,HCFC1,0.763876167913234
2137,SOX6,HCFC1,-0.763876167913234
2138,STOX1,HCFC1,0.81971361327113
2139,TBPL2,HCFC1,0.763876167913234
2140,TFDP1,HCFC1,0.542677077708149
2141,TP53,HCFC1,-0.550839047425331
2142,ZHX2,HCFC1,-0.546994568675542
2143,ZNF804A,HCFC1,0.518764330965977
2144,FOXM1,HCFC1,0.677964578722267
2145,NFIL3,HCFC1,-0.677964578722267
2146,NKX2-1,HCFC1,0.677964578722267
2147,PLAG1,HCFC1,-0.677964578722267
2148,LHX8,HIF1A,-1
2149,MECP2,HIF1A,1
2150,MITF,HIF1A,-0.680617820591749
2151,NEUROG2,HIF1A,-1
2152,PARK7,HIF1A,1
2153,SOX6,HIF1A,-1
2154,STOX1,HIF1A,0.615882756309932
2155,TBPL2,HIF1A,1
2156,TFDP1,HIF1A,0.736406203039878
2157,TP53,HIF1A,-0.693440955206611
2158,ZHX2,HIF1A,-0.688216393731447
2159,ZNF804A,HIF1A,0.706306279659634
2160,MECP2,LHX8,-1
2161,MITF,LHX8,0.680617820591749
2162,NEUROG2,LHX8,1
2163,PARK7,LHX8,-1
2164,SOX6,LHX8,1
2165,STOX1,LHX8,-0.615882756309932
2166,TBPL2,LHX8,-1
2167,TFDP1,LHX8,-0.736406203039878
2168,TP53,LHX8,0.693440955206611
2169,ZHX2,LHX8,0.688216393731447
2170,ZNF804A,LHX8,-0.706306279659634
2171,MITF,MECP2,-0.680617820591749
2172,NEUROG2,MECP2,-1
2173,PARK7,MECP2,1
2174,SOX6,MECP2,-1
2175,STOX1,MECP2,0.615882756309932
2176,TBPL2,MECP2,1
2177,TFDP1,MECP2,0.736406203039878
2178,TP53,MECP2,-0.693440955206611
2179,ZHX2,MECP2,-0.688216393731447
2180,ZNF804A,MECP2,0.706306279659634
2181,NEUROG2,MITF,0.680617820591749
2182,PARK7,MITF,-0.680617820591749
2183,SOX6,MITF,0.680617820591749
2184,TBPL2,MITF,-0.680617820591749
2185,TFDP1,MITF,-0.523741143842913
2186,ZNF804A,MITF,-0.504299166564331
2187,CEBPZ,MITF,0.702353761923271
2188,ELF1,MITF,0.702353761923271
2189,KLF9,MITF,-0.702353761923271
2190,NEUROD1,MITF,-0.702353761923271
2191,NFE2L3,MITF,0.702353761923271
2192,OTX2,MITF,0.702353761923271
2193,SOX5,MITF,0.702353761923271
2194,ZNF91,MITF,-0.702353761923271
2195,PARK7,NEUROG2,-1
2196,SOX6,NEUROG2,1
2197,STOX1,NEUROG2,-0.615882756309932
2198,TBPL2,NEUROG2,-1
2199,TFDP1,NEUROG2,-0.736406203039878
2200,TP53,NEUROG2,0.693440955206611
2201,ZHX2,NEUROG2,0.688216393731447
2202,ZNF804A,NEUROG2,-0.706306279659634
2203,SOX6,PARK7,-1
2204,STOX1,PARK7,0.615882756309932
2205,TBPL2,PARK7,1
2206,TFDP1,PARK7,0.736406203039878
2207,TP53,PARK7,-0.693440955206611
2208,ZHX2,PARK7,-0.688216393731447
2209,ZNF804A,PARK7,0.706306279659634
2210,STOX1,SOX6,-0.615882756309932
2211,TBPL2,SOX6,-1
2212,TFDP1,SOX6,-0.736406203039878
2213,TP53,SOX6,0.693440955206611
2214,ZHX2,SOX6,0.688216393731447
2215,ZNF804A,SOX6,-0.706306279659634
2216,TBPL2,STOX1,0.615882756309932
2217,FOXM1,STOX1,0.567442644871136
2218,NFIL3,STOX1,-0.567442644871136
2219,NKX2-1,STOX1,0.567442644871136
2220,PLAG1,STOX1,-0.567442644871136
2221,FOXC1,STOX1,-0.573621366256494
2222,MYOD1,STOX1,0.573621366256494
2223,RUNX3,STOX1,0.573621366256494
2224,ZGPAT,STOX1,0.573621366256494
2225,TFDP1,TBPL2,0.736406203039878
2226,TP53,TBPL2,-0.693440955206611
2227,ZHX2,TBPL2,-0.688216393731447
2228,ZNF804A,TBPL2,0.706306279659634
2229,TP53,TFDP1,-0.532811308366631
2230,ZHX2,TFDP1,-0.529117422465531
2231,FOXO4,TFDP1,0.511375957334462
2232,E2F1,TFDP1,0.707917561558148
2233,E2F2,TFDP1,0.707917561558148
2234,PLAGL1,TFDP1,-0.707917561558148
2235,TFDP2,TFDP1,0.707917561558148
2236,ZNF804A,TP53,-0.512966068110683
2237,FHL2,TP53,0.689682513444482
2238,FOXH1,TP53,0.689682513444482
2239,HEY2,TP53,0.689682513444482
2240,KLF3,TP53,0.689682513444482
2241,MEIS2,TP53,-0.689682513444482
2242,MXI1,TP53,0.689682513444482
2243,NUPR1,TP53,-0.689682513444482
2244,RELB,TP53,-0.689682513444482
2245,SALL3,TP53,-0.689682513444482
2246,SMAD2,TP53,0.689682513444482
2247,TBX1,TP53,0.689682513444482
2248,ZNF804A,ZHX2,-0.509436558531144
2249,NFKB2,ZHX2,0.506894665561308
2250,CREB5,ZHX2,0.69489696654631
2251,HOPX,ZHX2,0.69489696654631
2252,HOXB7,ZHX2,0.69489696654631
2253,NR4A1,ZHX2,-0.69489696654631
2254,SMARCA1,ZHX2,0.69489696654631
2255,ERF,ZNF804A,-0.737945931022731
2256,DBP,CREB1,1
2257,KMT2B,CREB1,-0.766746171322403
2258,NCOA2,CREB1,1
2259,RB1,CREB1,1
2260,RBPJ,CREB1,1
2261,KMT2B,DBP,-0.766746171322403
2262,NCOA2,DBP,1
2263,RB1,DBP,1
2264,RBPJ,DBP,1
2265,NCOA2,KMT2B,-0.766746171322403
2266,RB1,KMT2B,-0.766746171322403
2267,RBPJ,KMT2B,-0.766746171322403
2268,CREB5,KMT2B,0.608006558832575
2269,HOPX,KMT2B,0.608006558832575
2270,HOXB7,KMT2B,0.608006558832575
2271,NR4A1,KMT2B,-0.608006558832575
2272,SMARCA1,KMT2B,0.608006558832575
2273,RB1,NCOA2,1
2274,RBPJ,NCOA2,1
2275,RBPJ,RB1,1
2276,NFIL3,FOXM1,-1
2277,NKX2-1,FOXM1,1
2278,PLAG1,FOXM1,-1
2279,NKX2-1,NFIL3,-1
2280,PLAG1,NFIL3,1
2281,PLAG1,NKX2-1,-1
2282,TFAM,NKRF,1
2283,EBF1,AHRR,1
2284,HOXA10,AHRR,1
2285,NFKB2,AHRR,0.747936019917389
2286,NR3C1,AHRR,-0.715865888695388
2287,PAX5,AHRR,1
2288,PITX3,AHRR,1
2289,TBX21,AHRR,1
2290,TEAD4,AHRR,-1
2291,TGFB1I1,AHRR,1
2292,ZBTB32,AHRR,-1
2293,HOXA10,EBF1,1
2294,NFKB2,EBF1,0.747936019917389
2295,NR3C1,EBF1,-0.715865888695388
2296,PAX5,EBF1,1
2297,PITX3,EBF1,1
2298,TBX21,EBF1,1
2299,TEAD4,EBF1,-1
2300,TGFB1I1,EBF1,1
2301,ZBTB32,EBF1,-1
2302,NFKB2,HOXA10,0.747936019917389
2303,NR3C1,HOXA10,-0.715865888695388
2304,PAX5,HOXA10,1
2305,PITX3,HOXA10,1
2306,TBX21,HOXA10,1
2307,TEAD4,HOXA10,-1
2308,TGFB1I1,HOXA10,1
2309,ZBTB32,HOXA10,-1
2310,NR3C1,NFKB2,-0.556488696472954
2311,PAX5,NFKB2,0.747936019917389
2312,PITX3,NFKB2,0.747936019917389
2313,TBX21,NFKB2,0.747936019917389
2314,TEAD4,NFKB2,-0.747936019917389
2315,TGFB1I1,NFKB2,0.747936019917389
2316,ZBTB32,NFKB2,-0.747936019917389
2317,CREB5,NFKB2,0.695662104476995
2318,HOPX,NFKB2,0.695662104476995
2319,HOXB7,NFKB2,0.695662104476994
2320,NR4A1,NFKB2,-0.695662104476995
2321,SMARCA1,NFKB2,0.695662104476995
2322,PAX5,NR3C1,-0.715865888695388
2323,PITX3,NR3C1,-0.715865888695388
2324,TBX21,NR3C1,-0.715865888695388
2325,TEAD4,NR3C1,0.715865888695388
2326,TGFB1I1,NR3C1,-0.715865888695388
2327,ZBTB32,NR3C1,0.715865888695388
2328,FHL2,NR3C1,0.666452926744639
2329,FOXH1,NR3C1,0.666452926744639
2330,HEY2,NR3C1,0.666452926744639
2331,KLF3,NR3C1,0.666452926744639
2332,MEIS2,NR3C1,-0.666452926744639
2333,MXI1,NR3C1,0.666452926744639
2334,NUPR1,NR3C1,-0.666452926744638
2335,RELB,NR3C1,-0.666452926744639
2336,SALL3,NR3C1,-0.666452926744638
2337,SMAD2,NR3C1,0.666452926744639
2338,TBX1,NR3C1,0.666452926744639
2339,PITX3,PAX5,1
2340,TBX21,PAX5,1
2341,TEAD4,PAX5,-1
2342,TGFB1I1,PAX5,1
2343,ZBTB32,PAX5,-1
2344,TBX21,PITX3,1
2345,TEAD4,PITX3,-1
2346,TGFB1I1,PITX3,1
2347,ZBTB32,PITX3,-1
2348,TEAD4,TBX21,-1
2349,TGFB1I1,TBX21,1
2350,ZBTB32,TBX21,-1
2351,TGFB1I1,TEAD4,-1
2352,ZBTB32,TEAD4,1
2353,ZBTB32,TGFB1I1,-1
2354,HDAC1,DOT1L,-1
2355,NEUROG1,DOT1L,1
2356,SP1,DOT1L,1
2357,STAT1,DOT1L,1
2358,NEUROG1,HDAC1,-1
2359,SP1,HDAC1,-1
2360,STAT1,HDAC1,-1
2361,SP1,NEUROG1,1
2362,STAT1,NEUROG1,1
2363,STAT1,SP1,1
2364,ELF2,ARID4A,1
2365,ETS1,ARID4A,1
2366,ETV3,ARID4A,-1
2367,EWSR1,ARID4A,-0.76088829784413
2368,HDAC3,ARID4A,-1
2369,HHEX,ARID4A,1
2370,HOXB9,ARID4A,-1
2371,ING4,ARID4A,1
2372,NANOG,ARID4A,0.655261927492969
2373,NR2E1,ARID4A,-1
2374,SIN3A,ARID4A,1
2375,SIX1,ARID4A,1
2376,ETS1,ELF2,1
2377,ETV3,ELF2,-1
2378,EWSR1,ELF2,-0.76088829784413
2379,HDAC3,ELF2,-1
2380,HHEX,ELF2,1
2381,HOXB9,ELF2,-1
2382,ING4,ELF2,1
2383,NANOG,ELF2,0.655261927492969
2384,NR2E1,ELF2,-1
2385,SIN3A,ELF2,1
2386,SIX1,ELF2,1
2387,ETV3,ETS1,-1
2388,EWSR1,ETS1,-0.76088829784413
2389,HDAC3,ETS1,-1
2390,HHEX,ETS1,1
2391,HOXB9,ETS1,-1
2392,ING4,ETS1,1
2393,NANOG,ETS1,0.655261927492969
2394,NR2E1,ETS1,-1
2395,SIN3A,ETS1,1
2396,SIX1,ETS1,1
2397,EWSR1,ETV3,0.76088829784413
2398,HDAC3,ETV3,1
2399,HHEX,ETV3,-1
2400,HOXB9,ETV3,1
2401,ING4,ETV3,-1
2402,NANOG,ETV3,-0.655261927492969
2403,NR2E1,ETV3,1
2404,SIN3A,ETV3,-1
2405,SIX1,ETV3,-1
2406,HDAC3,EWSR1,0.76088829784413
2407,HHEX,EWSR1,-0.76088829784413
2408,HOXB9,EWSR1,0.76088829784413
2409,ING4,EWSR1,-0.76088829784413
2410,NR2E1,EWSR1,0.76088829784413
2411,SIN3A,EWSR1,-0.76088829784413
2412,SIX1,EWSR1,-0.76088829784413
2413,FHL2,EWSR1,-0.681351383745806
2414,FOXH1,EWSR1,-0.681351383745806
2415,HEY2,EWSR1,-0.681351383745806
2416,KLF3,EWSR1,-0.681351383745806
2417,MEIS2,EWSR1,0.681351383745806
2418,MXI1,EWSR1,-0.681351383745806
2419,NUPR1,EWSR1,0.681351383745806
2420,RELB,EWSR1,0.681351383745806
2421,SALL3,EWSR1,0.681351383745806
2422,SMAD2,EWSR1,-0.681351383745806
2423,TBX1,EWSR1,-0.681351383745806
2424,HHEX,HDAC3,-1
2425,HOXB9,HDAC3,1
2426,ING4,HDAC3,-1
2427,NANOG,HDAC3,-0.655261927492969
2428,NR2E1,HDAC3,1
2429,SIN3A,HDAC3,-1
2430,SIX1,HDAC3,-1
2431,HOXB9,HHEX,-1
2432,ING4,HHEX,1
2433,NANOG,HHEX,0.655261927492969
2434,NR2E1,HHEX,-1
2435,SIN3A,HHEX,1
2436,SIX1,HHEX,1
2437,ING4,HOXB9,-1
2438,NANOG,HOXB9,-0.655261927492969
2439,NR2E1,HOXB9,1
2440,SIN3A,HOXB9,-1
2441,SIX1,HOXB9,-1
2442,NANOG,ING4,0.655261927492969
2443,NR2E1,ING4,-1
2444,SIN3A,ING4,1
2445,SIX1,ING4,1
2446,NR2E1,NANOG,-0.655261927492969
2447,SIN3A,NANOG,0.655261927492969
2448,SIX1,NANOG,0.655261927492969
2449,ERF,NANOG,-0.566868886786617
2450,FOXJ1,NANOG,-0.532338799413809
2451,HIC1,NANOG,-0.532338799413809
2452,KCNIP3,NANOG,-0.532338799413809
2453,SOX17,NANOG,0.532338799413809
2454,SIN3A,NR2E1,-1
2455,SIX1,NR2E1,-1
2456,SIX1,SIN3A,1
2457,MYOD1,FOXC1,-1
2458,RUNX3,FOXC1,-1
2459,ZGPAT,FOXC1,-1
2460,RUNX3,MYOD1,1
2461,ZGPAT,MYOD1,1
2462,ZGPAT,RUNX3,1
2463,FOXH1,FHL2,1
2464,FOXO4,FHL2,0.693601816888694
2465,HEY2,FHL2,1
2466,KLF3,FHL2,1
2467,MEIS2,FHL2,-1
2468,MXI1,FHL2,1
2469,NUPR1,FHL2,-1
2470,RELB,FHL2,-1
2471,SALL3,FHL2,-1
2472,SMAD2,FHL2,1
2473,TBX1,FHL2,1
2474,FOXO4,FOXH1,0.693601816888694
2475,HEY2,FOXH1,1
2476,KLF3,FOXH1,1
2477,MEIS2,FOXH1,-1
2478,MXI1,FOXH1,1
2479,NUPR1,FOXH1,-1
2480,RELB,FOXH1,-1
2481,SALL3,FOXH1,-1
2482,SMAD2,FOXH1,1
2483,TBX1,FOXH1,1
2484,HEY2,FOXO4,0.693601816888694
2485,KLF3,FOXO4,0.693601816888693
2486,MEIS2,FOXO4,-0.693601816888694
2487,MXI1,FOXO4,0.693601816888694
2488,NUPR1,FOXO4,-0.693601816888693
2489,RELB,FOXO4,-0.693601816888694
2490,SALL3,FOXO4,-0.693601816888694
2491,SMAD2,FOXO4,0.693601816888694
2492,TBX1,FOXO4,0.693601816888693
2493,E2F1,FOXO4,0.689520813812191
2494,E2F2,FOXO4,0.689520813812191
2495,PLAGL1,FOXO4,-0.689520813812191
2496,TFDP2,FOXO4,0.689520813812191
2497,KLF3,HEY2,1
2498,MEIS2,HEY2,-1
2499,MXI1,HEY2,1
2500,NUPR1,HEY2,-1
2501,RELB,HEY2,-1
2502,SALL3,HEY2,-1
2503,SMAD2,HEY2,1
2504,TBX1,HEY2,1
2505,MEIS2,KLF3,-1
2506,MXI1,KLF3,1
2507,NUPR1,KLF3,-1
2508,RELB,KLF3,-1
2509,SALL3,KLF3,-1
2510,SMAD2,KLF3,1
2511,TBX1,KLF3,1
2512,MXI1,MEIS2,-1
2513,NUPR1,MEIS2,1
2514,RELB,MEIS2,1
2515,SALL3,MEIS2,1
2516,SMAD2,MEIS2,-1
2517,TBX1,MEIS2,-1
2518,NUPR1,MXI1,-1
2519,RELB,MXI1,-1
2520,SALL3,MXI1,-1
2521,SMAD2,MXI1,1
2522,TBX1,MXI1,1
2523,RELB,NUPR1,1
2524,SALL3,NUPR1,1
2525,SMAD2,NUPR1,-1
2526,TBX1,NUPR1,-1
2527,SALL3,RELB,1
2528,SMAD2,RELB,-1
2529,TBX1,RELB,-1
2530,SMAD2,SALL3,-1
2531,TBX1,SALL3,-1
2532,TBX1,SMAD2,1
2533,HOPX,CREB5,1
2534,HOXB7,CREB5,1
2535,NR4A1,CREB5,-1
2536,SMARCA1,CREB5,1
2537,HOXB7,HOPX,1
2538,NR4A1,HOPX,-1
2539,SMARCA1,HOPX,1
2540,NR4A1,HOXB7,-1
2541,SMARCA1,HOXB7,1
2542,SMARCA1,NR4A1,-1
2543,HIC1,FOXJ1,1
2544,KCNIP3,FOXJ1,1
2545,SOX17,FOXJ1,-1
2546,KCNIP3,HIC1,1
2547,SOX17,HIC1,-1
2548,SOX17,KCNIP3,-1
2549,HTATIP2,FGF2,-0.662166034027362
2550,KLF15,FGF2,0.662166034027362
2551,KLF6,FGF2,0.662166034027362
2552,MLXIP,FGF2,0.662166034027362
2553,TBXT,FGF2,0.662166034027362
2554,ZNF202,FGF2,-0.662166034027362
2555,ZNF354C,FGF2,-0.662166034027362
2556,CEBPZ,FGF2,-0.719858713728863
2557,ELF1,FGF2,-0.719858713728863
2558,KLF9,FGF2,0.719858713728863
2559,NEUROD1,FGF2,0.719858713728863
2560,NFE2L3,FGF2,-0.719858713728863
2561,OTX2,FGF2,-0.719858713728863
2562,SOX5,FGF2,-0.719858713728863
2563,ZNF91,FGF2,0.719858713728863
2564,KLF15,HTATIP2,-1
2565,KLF6,HTATIP2,-1
2566,MLXIP,HTATIP2,-1
2567,TBXT,HTATIP2,-1
2568,ZNF202,HTATIP2,1
2569,ZNF354C,HTATIP2,1
2570,KLF6,KLF15,1
2571,MLXIP,KLF15,1
2572,TBXT,KLF15,1
2573,ZNF202,KLF15,-1
2574,ZNF354C,KLF15,-1
2575,MLXIP,KLF6,1
2576,TBXT,KLF6,1
2577,ZNF202,KLF6,-1
2578,ZNF354C,KLF6,-1
2579,TBXT,MLXIP,1
2580,ZNF202,MLXIP,-1
2581,ZNF354C,MLXIP,-1
2582,ZNF202,TBXT,-1
2583,ZNF354C,TBXT,-1
2584,ZNF354C,ZNF202,1
2585,ELF1,CEBPZ,1
2586,KLF9,CEBPZ,-1
2587,NEUROD1,CEBPZ,-1
2588,NFE2L3,CEBPZ,1
2589,OTX2,CEBPZ,1
2590,SOX5,CEBPZ,1
2591,ZNF91,CEBPZ,-1
2592,KLF9,ELF1,-1
2593,NEUROD1,ELF1,-1
2594,NFE2L3,ELF1,1
2595,OTX2,ELF1,1
2596,SOX5,ELF1,1
2597,ZNF91,ELF1,-1
2598,NEUROD1,KLF9,1
2599,NFE2L3,KLF9,-1
2600,OTX2,KLF9,-1
2601,SOX5,KLF9,-1
2602,ZNF91,KLF9,1
2603,NFE2L3,NEUROD1,-1
2604,OTX2,NEUROD1,-1
2605,SOX5,NEUROD1,-1
2606,ZNF91,NEUROD1,1
2607,OTX2,NFE2L3,1
2608,SOX5,NFE2L3,1
2609,ZNF91,NFE2L3,-1
2610,SOX5,OTX2,1
2611,ZNF91,OTX2,-1
2612,ZNF91,SOX5,-1
2613,E2F2,E2F1,1
2614,PLAGL1,E2F1,-1
2615,TFDP2,E2F1,1
2616,PLAGL1,E2F2,-1
2617,TFDP2,E2F2,1
2618,TFDP2,PLAGL1,-1
