regulatory.gene,target.gene,weight.x,weight.y,weight.x.x,weight.y.y,weight.x.x.x,weight.y.y.y,weight.x.x.x.x,weight.y.y.y.y,weight.x.x.x.x.x,weight.y.y.y.y.y
ETV6,ATF3,0.0195433681351189,0.0226206565528984,0.0224266200011647,0.0273178999301302,0.0265231684497664,0.019963871743298,0.0259543321054039,0.0224888444127633,0.0227405137396758,0.0203695455173647
ZFPM2,SOX6,0.0195406102739807,0.018463801513533,0.0170707997311322,0.0143440723176667,0.0175364950317057,0.0192474679522144,0.0182554215498352,0.0178362329140643,0.0197263902826789,0.0126389744987568
IKZF1,HOXA1,0.0195358205474992,0.0185923881895961,0.022403579361853,0.0209761991897958,0.0179832489523066,0.0187973207576675,0.0164864272795004,0.0160766702579239,0.0176626973297575,0.0176987826692644
CREB1,SFPQ,0.0195295573039429,0.0204455443889824,0.0168415549293279,0.0233962521907291,0.0215733379700954,0.0183835105311878,0.0243678450531831,0.0202714889704676,0.0238634773966246,0.0187313273348535
ZBTB33,TCF12,0.0195282963294752,0.0172985299047586,0.0163238904787124,0.0179439510710486,0.017910036733253,0.0209751995801239,0.0215199750918552,0.0211504082385592,0.0163360855151697,0.017428097397136
BATF,SFPQ,0.0195161791366987,0.0215398496015355,0.025760778640523,0.0198172079481197,0.0187866047994107,0.0242175796668772,0.0190095055253511,0.0191071880991122,0.0205960817877238,0.0209040847458668
MYBL1,ARID1B,0.0194979407249926,0.0166884525008096,0.0168271979478163,0.0187626858064479,0.0160089480810734,0.0156377622393095,0.019833418246923,0.0213069105429038,0.0170289955358782,0.021700197631774
MNT,CEBPD,0.0194949496032662,0.0198711720715935,0.0235900812657816,0.0276903194740564,0.0251099857798907,0.0250961765322008,0.0222590624297322,0.0252125511239812,0.0298032595462555,0.0231165149041742
CREB3,NKX2-1,0.0194783340431252,0.0237418930049779,0.018704843025587,0.0169438680476217,0.0238909586714249,0.0236028409474624,0.0201997399723467,0.0186385565969063,0.0184900943190253,0.0152749329991439
MAX,E2F5,0.0194692575464117,0.0224874922147163,0.0269190862639064,0.0206672692057952,0.020547604732883,0.0272884895732651,0.0200833293173611,0.0212784810639855,0.0195609293371067,0.0200203854572486
CTCFL,LHX8,0.019449593116701,0.0159925302180063,0.0183429104502036,0.016609458902185,0.0195310573863023,0.0215042716769891,0.0170841390331178,0.0159128026929281,0.0219841673160361,0.0188908799056322
PARK7,RARA,0.0194390183455454,0.0237003257131996,0.0236156421573115,0.0234226729948965,0.0305897830289316,0.0226448860463737,0.0241627267838439,0.0277703891268499,0.0222558116906353,0.0312235746162219
BHLHE40,ZFPM2,0.0194378046398413,0.0179167457003503,0.014077107184744,0.0197737184389129,0.0164921992514708,0.0179251062369202,0.013899960921093,0.0181611262566866,0.0201535584813886,0.0200419641320866
HIF1A,MYBL2,0.0194178159531392,0.0133947808446085,0.0106272277926102,0.0164922459465644,0.0161831022368635,0.0157035702689101,0.0185619895531597,0.0179713423950042,0.0152742500250539,0.0159209276430226
TFDP3,EGR4,0.0194161936133723,0.0221467592162144,0.0197754539378882,0.0202151332021635,0.0199729771181969,0.0239394221631717,0.0227400001028765,0.0230839657784354,0.024639002421703,0.022690078501338
IKZF1,NR5A1,0.0193944310914831,0.0175501749578801,0.0189310444544892,0.0191393280292631,0.0150121116700654,0.0133663324524712,0.0181969212285008,0.0196346729919359,0.0189189531677677,0.0181622659932535
PLAG1,PARK7,0.019386445779218,0.0217732285117158,0.017559519131392,0.0184156445532034,0.018661030475821,0.0171286129201064,0.0199526599703432,0.0188715500979001,0.0240582592876307,0.0168373334506856
FOXO1,MAFA,0.0193524910829287,0.0171108610080593,0.0174325632440804,0.0171941507830487,0.0144169878681223,0.015159561556484,0.0180394441149398,0.0149417969043764,0.0170888455124038,0.0201683009989986
ATF3,HOXB13,0.0193390862669358,0.0162681092689494,0.0168857128592524,0.0197451804323024,0.0127336236185917,0.0178253754551989,0.0181336478523068,0.0196070980514539,0.0183903521016832,0.0173315505549822
E2F3,HOXB13,0.0193347305064737,0.0176026953514288,0.0215558863876659,0.0225001840972697,0.0173665540123745,0.014136012955794,0.0200825178361963,0.0162855120245816,0.0169849860859862,0.0181570960409253
TFDP1,ZBTB33,0.0193311082148379,0.0155306971294925,0.0124598988514015,0.0145443192141431,0.0154570299769493,0.0126986921891396,0.0209542902916484,0.0179905536156183,0.0140484582077434,0.0129681077172999
SIRT1,TBPL2,0.0193209678459253,0.019541571848979,0.022555551269971,0.0143442953882597,0.0170832197541708,0.021545265097962,0.0198852521308337,0.0166072456682173,0.0174990808662316,0.0173551832085077
CREB1,NAB2,0.0193145397400125,0.0189544523133716,0.0190879239581539,0.0181449763369415,0.0171223252734013,0.016167405653233,0.0183726270237886,0.0218576546970566,0.0220236000956873,0.0198306678840699
MYBL1,IRF4,0.0193096601072999,0.0233841934357592,0.0186686359064589,0.0232437517671973,0.0168907792809251,0.0190636618366735,0.0157256967633778,0.0206954388091004,0.0176084295798172,0.0165774021497432
NFKB,HOXA1,0.0192861471096789,0.0201784604637971,0.0191273948223571,0.0196337376769496,0.020900588385217,0.0167845603412525,0.0205098514838159,0.0155007762277005,0.0191313677921718,0.021155846285575
MAFA,BHLHE40,0.0192611861537812,0.0222017792330908,0.0201362022857858,0.0216949913008646,0.0163193921546997,0.0256695430461887,0.025051748399981,0.0216901592880571,0.0225405751034663,0.0199614001161348
RB1,PRDM1,0.0192346200926241,0.0158441131427062,0.0154198412008328,0.0183585709742538,0.01700311827527,0.0152580708798035,0.0204934667677868,0.016776296169569,0.0136220420391492,0.0170249577611474
SIRT1,POU2AF1,0.0192250621840171,0.022151398617643,0.0215424583823155,0.0256193283932254,0.0241921597807386,0.0230349584274252,0.0222644762456394,0.0252946465566981,0.0228702427510121,0.020556422916409
ATF2,MLXIPL,0.0192236515113737,0.0235421937234552,0.0186952368092034,0.0159407502612606,0.019545583256814,0.0175679692702661,0.0163509632811515,0.0216712515628019,0.0222576304880302,0.0180665287733414
BTG2,ARNT,0.0192062418085277,0.017661615673478,0.0197796208410785,0.0186597032747137,0.0187907653526548,0.0187114185462527,0.0160545737083458,0.0184369676747198,0.0173922370061303,0.0175779650967739
IRF4,GFI1B,0.0192013927977037,0.021653092536229,0.0171579227523664,0.0151359664444819,0.0182923828582762,0.0134787540235113,0.0168392442508025,0.0167907036766109,0.0142445443209265,0.0186316821762429
E2F7,HOXD13,0.0191963456914323,0.0186997533933679,0.0185544501749057,0.0173891123624066,0.0227485133874519,0.0153219993238994,0.0161121352255446,0.0203101038176935,0.0173148077551593,0.021436014478174
SOX6,PRDM1,0.0191928412407213,0.0210282889529463,0.0231413963267838,0.021031231744317,0.0186759645621094,0.0158387840707161,0.0165891658593415,0.019855091670585,0.02191361689322,0.0188145293871536
FOXO1,HDAC7,0.0191901122121494,0.0186445018853615,0.018730354710803,0.0178857583232128,0.0173858549794486,0.0184213683785902,0.0189859204051359,0.0234094833251599,0.0264612253023846,0.0194854465877246
E2F7,SFPQ,0.0191814704631721,0.0134419532753915,0.0213235745724799,0.020921634188192,0.0214870048408574,0.0191949613732966,0.0158663208071682,0.0194152357583248,0.0215293315064314,0.0235311151174659
MYBL2,AHR,0.019180770458652,0.0158509137719719,0.018531628283075,0.0168312552023899,0.016028468664521,0.0176030747458139,0.0159118613201386,0.018199258813119,0.0203935215370642,0.0118882631856806
RREB1,CREBZF,0.0191769052099119,0.0156777545774091,0.0196386808992379,0.017171699834745,0.0164096703182077,0.0167879786168401,0.0152987357799651,0.0159945321787285,0.0132009756330559,0.0120785905441163
ZBTB4,NFE2,0.0191727902128445,0.015411072947385,0.0173919302395109,0.0148048864184,0.0190056372479014,0.0155826578696568,0.0152771226910685,0.0135769527695644,0.0141288601992503,0.0199580469707114
ZNF384,HOXD13,0.0191674327912334,0.0157267547101173,0.0111533565998937,0.0141657007272427,0.013065482943891,0.0145960595894178,0.0163862661466082,0.0148604807208091,0.0114335025614682,0.013716073038773
ARID1B,ENO1,0.0191542476531794,0.0134442669391677,0.0153758114684361,0.0177157727589317,0.0171700409616594,0.0151798269929869,0.012255692927307,0.0190745790248373,0.011679061721243,0.0106016287905728
MAX,HOXB13,0.0191511524919591,0.0183395863009664,0.017419930263791,0.0192510753432068,0.0167829653177698,0.0165134048567042,0.0195425433501841,0.0216117833855299,0.0173416821804435,0.018228069419139
HLX,AHR,0.0191422571083573,0.0214336071485348,0.0239434110289605,0.0233538318481117,0.0232704861953485,0.0260521185651942,0.0227569143328681,0.0179366501313149,0.0194359308796147,0.0221497758226157
NKX2-1,NR5A1,0.0191408808085134,0.0157000819292806,0.0195597983202068,0.0203459475081357,0.0166959801760097,0.019489253708996,0.0165951758518768,0.0138452618081367,0.0169150647854785,0.0160676904237781
MYBL1,HDAC7,0.0191047691579925,0.0289692935824834,0.024449484320911,0.0242475375820598,0.0222177520313535,0.0249248752844943,0.0252135679333911,0.0297506869720064,0.0190532380840481,0.0155450207499669
MYBL2,NKX2-1,0.0190892898905205,0.0227680236113458,0.0224542046035133,0.0237851536277551,0.0171975430176847,0.0252851550088214,0.0195276141231195,0.0231469084851999,0.0187176105999725,0.0207605047117561
NFKB,ARID3A,0.0190830466774754,0.0203465983986272,0.0270846791139069,0.0227395850163368,0.0199822152573704,0.0239657937709975,0.0263103044349248,0.0200007944169271,0.0219910947981642,0.0258796217194993
HSF4,SRSF2,0.0190801962431775,0.02355445913327,0.017774288695695,0.0202799913495233,0.0208485949783082,0.0167308799340738,0.019665444148577,0.0173946356872539,0.0204008530043845,0.0180967341573923
SOX6,ATF5,0.0190741990347196,0.0174246332342828,0.0207637745163115,0.0213144510842606,0.0211783687215491,0.022658563287602,0.019951685479811,0.0240342763119664,0.0210870864165457,0.01791025364492
FOXI1,HOXA1,0.019062901340812,0.0223135914886507,0.0174264142027737,0.028511764680955,0.0228634380420167,0.0193510409717773,0.0191954851366365,0.0176899269770313,0.0168880927283746,0.0229695897600593
LHX8,ELF4,0.0190578488999388,0.0154394640559676,0.0153728813693149,0.0185890078814609,0.0199051065387712,0.0197032712299766,0.0202080528804956,0.0170259818953694,0.0155603823653393,0.0161084282785887
PTF1A,MECP2,0.0190578299777375,0.0156052645054255,0.0169428119564832,0.0200618427007957,0.0145591507001471,0.0182635893551503,0.0201016251978654,0.0174515584878666,0.0182310955210351,0.0169524710104515
E2F3,CEBPA,0.0190518148461146,0.0272129888358437,0.0194116503526023,0.0188200898222315,0.0214138166998788,0.0208682238738959,0.01810088568476,0.018829180115216,0.0176274754964685,0.01930172923535
ASCL2,JDP2,0.0190513225963096,0.0173580850390007,0.0181665753054545,0.0137446792996669,0.0177933476837815,0.0205360955729169,0.0181669000311974,0.0199617204412247,0.0173118925940983,0.0165149298168116
BTG2,HLX,0.0190488877628869,0.0245196233312509,0.0243513900919486,0.0245293651267369,0.0262173630028108,0.0188865737699331,0.0243743325783696,0.0228246044594391,0.0254209392469142,0.024535627026238
PTF1A,ZBTB4,0.0190432407973391,0.0247845687786043,0.0212702583784655,0.0212170580306795,0.0181488904443851,0.0181877730242655,0.0226996492739403,0.0204699686025359,0.0175951425516322,0.0142682676311132
NAB2,HOXD13,0.0190150845573191,0.0196191075457168,0.0202700592576012,0.0194042694291124,0.0238556984490838,0.0220560368924305,0.0160621831907025,0.0247155618411386,0.0203147616165504,0.0198383863040544
ATF3,HLX,0.019011655334617,0.0255765515349471,0.0187740902442494,0.0296062383683223,0.0222114749911539,0.0140179008001398,0.0203463105650245,0.0245307942693411,0.0242031690285422,0.0211023545973943
E2F7,ATF2,0.0190102076928681,0.0208627481392764,0.0175850686275822,0.0184558940727633,0.0185271257351279,0.0162909963999138,0.0194958945783508,0.022057398714311,0.0184726755001435,0.0177508370304704
TWIST2,RARA,0.0189940423281779,0.0191101334888019,0.0151229796348778,0.0198236731818099,0.0191453068490813,0.0123690933548713,0.0169482821032329,0.0150541687713794,0.0182186716264429,0.013159049464005
MEF2A,ZBTB33,0.0189815575538145,0.0149209635564244,0.0219026101733951,0.0164624117888787,0.0199522382369968,0.0146902054511062,0.0164700546569268,0.0238627422238405,0.022456674644466,0.0217150043261229
DBP,NFIL3,0.018968880379961,0.0170986571562008,0.01811448119114,0.0192192429931515,0.0139908931165798,0.0178668381534445,0.0148685716805329,0.0166296474512412,0.0147463536223288,0.0194242323575562
PARK7,MNT,0.0189366790181552,0.0186672680970887,0.0178249140039153,0.022813450123891,0.0259026942078698,0.0239338266398543,0.0184389411079023,0.0184326926987401,0.0236546685075318,0.0184414014504944
MAX,VDR,0.0189077603964557,0.0157618345045964,0.0196778105853811,0.0189466001525113,0.0201843143469569,0.0156249879271152,0.0176586014381457,0.0178941919326438,0.0177477067133122,0.0209992299561612
CREB3,ZNF804A,0.01889162473791,0.0163352034908076,0.0224883164116482,0.0182848382543052,0.0225022810696972,0.0186873619385058,0.0154647036376264,0.0145645195843482,0.0150582965403781,0.0185413018373392
NFE2L2,IRF4,0.0188863742313731,0.0182162187120424,0.0195100072678072,0.0222517912098443,0.0146644709753652,0.0223751610921295,0.0179667352188912,0.0152839253587071,0.0223164398393957,0.0195889088643166
E2F7,PLAG1,0.0188674482704273,0.0168059171621827,0.0114624477987501,0.0115899910399873,0.0138320554242957,0.0144045255114536,0.0120483429123706,0.0141030492773357,0.0120131799894114,0.0151439199336183
CREB3,PLAGL2,0.0188620910974327,0.0254322359344776,0.02210831927699,0.0198566809254902,0.0295565801087101,0.0224415257125145,0.0224704568533523,0.0214043652821302,0.0267211288863728,0.0271623702232791
PLAG1,MITF,0.0188494310292529,0.0195429755546865,0.0193523467718003,0.018327323962914,0.0247635068756265,0.0295001687909952,0.0239876989870747,0.0218741563648651,0.0193910415849225,0.0248743369589104
HDAC7,HSF4,0.0188411328000905,0.0157533977063878,0.0207410013120345,0.0187865639493437,0.0168230884555834,0.0202488099001911,0.0172334540649558,0.0239390371134384,0.0232442011775645,0.0225476737542787
CREB1,HOXD1,0.0188315893857319,0.0153937074732282,0.0134913538608132,0.0172120449797077,0.0172361397420571,0.0155745740945212,0.0175085776661393,0.0137960858767574,0.0165683243696023,0.0204819221538978
NFE2L2,HOXA1,0.0188135597603334,0.0175432349186468,0.0155234539356561,0.0119909338540244,0.017125891837565,0.0185692113888561,0.0166683379650276,0.0157885293343845,0.016876529353263,0.0201661010042784
CREB1,MAX,0.0187988374515813,0.01866699627733,0.0211423303410402,0.0180453212911454,0.0196567091510219,0.0199977423524548,0.0218555479364117,0.0252640808464527,0.0225276882850574,0.0199027912529381
MITF,SOX6,0.0187987901615889,0.0274724962299941,0.0221556986443844,0.0213009102843627,0.0220745859686551,0.0218781169082394,0.0205506253877852,0.0195577603808846,0.0210234920673662,0.0205190304502832
ATF3,ZBTB33,0.0187545326233406,0.0174186580670912,0.0206434581848918,0.0170978952243913,0.0155150883453494,0.0157762944273,0.0169899180272244,0.0207006157253955,0.0213379594876583,0.021293238286717
BTG2,GFI1B,0.0187455904654391,0.0176601929270228,0.0234283530928201,0.0209503352874268,0.0173401245597436,0.0163494670581211,0.0227390978210076,0.0177211563265323,0.0164537950215069,0.0200146983465864
MYBL2,ETV6,0.0187448495093492,0.0206233454741051,0.020119594505611,0.0191621751673878,0.0237327601229232,0.0193430677878406,0.0199673507864063,0.0214616060518507,0.0206125065066013,0.0197475719526063
IRF4,BTG2,0.0187416519205355,0.0180630497453994,0.0145549402804119,0.0166042801346659,0.0179523872370689,0.0194820404165925,0.0206073602887395,0.0150855671247899,0.0189557581238794,0.0197508382449551
CREBZF,NEUROG2,0.018722741881574,0.0186245826532651,0.0181260577760721,0.0257712960763668,0.0185885555233455,0.022366245614694,0.0171201476153017,0.0141509646600343,0.01988179216578,0.017632444223651
POU2AF1,PARK7,0.0187220430408622,0.0197432681788663,0.0213683627435423,0.0166869089440325,0.0233071108098086,0.0174662273501663,0.0220575087591239,0.0219640818331457,0.0208333030878573,0.0217074109303303
BHLHE41,ATF2,0.0187187504765028,0.0143108364150968,0.0117263706424648,0.0184058957155692,0.0184032334122529,0.0194647793233676,0.0204637302779211,0.0181227519763568,0.0159608126310866,0.0188731137964962
ETV2,FOXF2,0.0186945993146521,0.0177214701887289,0.0201482615046292,0.020269586919733,0.0200401436997825,0.0281619177258595,0.0217791913097502,0.0246592902412367,0.0248570719074543,0.020366950107401
ENO1,SRF,0.0186740408898681,0.0209094389448102,0.0174087492123892,0.0151159380278329,0.0157819926124969,0.0180420423831633,0.0163925105756448,0.0169559828452704,0.0158020255985631,0.0161380324825932
TWIST2,NFIL3,0.0186716879647312,0.01824475746383,0.0180774798504404,0.0154917339872579,0.0164538753190979,0.0156016580262758,0.0187097880788796,0.0218013410723862,0.0179803840046691,0.0178606434801171
ETV2,CEBPD,0.0186402141893369,0.0175070236918396,0.0165297839547287,0.0205690397102411,0.0199334551343211,0.0200289915194722,0.0182730023790245,0.0201149295525084,0.0175556184150678,0.0245613364566502
IKZF1,AHR,0.018632173400296,0.0175260772536882,0.0214379733717554,0.0182306551850883,0.0207121058030071,0.0149754613695312,0.0164476590878801,0.018983542380618,0.0200852873081174,0.0173822102425394
BTG2,PLAG1,0.0185694766199453,0.0156493196568925,0.0174841803912431,0.0218583515013315,0.0183054335469921,0.0165338663033065,0.0193823579786647,0.0166065719735212,0.0196314001345362,0.013518752034609
ZNF804A,ARNT,0.018569422558173,0.0157750962754784,0.0154230928307959,0.018960017247475,0.0213753215873748,0.0177176529587577,0.0174840332839896,0.0146311385870232,0.0166117381399513,0.0145675053971423
PTF1A,RB1,0.0185676594082098,0.0222838324432167,0.0170853060559965,0.0160719416276615,0.0182881058740944,0.0148748756422713,0.0176545958813684,0.0136997434152856,0.0151964325145158,0.0140692357234437
E2F3,CTCFL,0.0185633384800559,0.0162118220932037,0.0187744124953459,0.0216910256424536,0.0193585133520439,0.0239159263017665,0.0171546066549042,0.0199493367874298,0.023425447317823,0.0234324117150772
HOXD1,NAB2,0.0185587940830254,0.0140329648874278,0.0175384788246276,0.0158600989651733,0.0161957777790691,0.0165076913270362,0.0176999167207252,0.0101526247237623,0.0169002045781701,0.0141998924937739
TFDP1,RREB1,0.0185374295132576,0.0224738756072676,0.0218389298055519,0.0233995026480567,0.0189291301884223,0.0205237331803654,0.0183261359433214,0.0228748918162586,0.0223810408339322,0.0234226591410379
ZNF804A,RBPJ,0.0185307193196278,0.0233908477065506,0.021678871221764,0.0239175272092233,0.0230485699850574,0.0180306233518196,0.0255849515973114,0.015826991247703,0.0225751392428697,0.0185798586813734
FOXO1,MBD1,0.0185286410209674,0.0228753706387202,0.0167419292011573,0.020291680723935,0.0175302032280019,0.0179069802265577,0.0153105292811104,0.0214826911065094,0.0180969236394643,0.0158619803433105
BHLHE41,ETV2,0.0185269392318335,0.015948815004396,0.021159783913048,0.0207984769710697,0.0191987291504313,0.0162587509749884,0.0187409495571346,0.019388136597916,0.0156921618311295,0.0155054856473347
CEBPA,POU2AF1,0.0185261182570779,0.0133261861077355,0.014061560678003,0.0134938071699198,0.0131671631988013,0.0126027010344478,0.0154269389795004,0.0133721563522184,0.0176184586835604,0.0115600633122556
MEF2A,GATA1,0.018519770278384,0.0197215555925945,0.0211547707588004,0.0155944313504378,0.0196658911703439,0.0195127231279693,0.0246089501128036,0.0196415882079136,0.0199427324497968,0.0183168100510668
MBD1,ZBTB33,0.0185175923938912,0.0186363745045809,0.0169891857007183,0.0184850449610131,0.0167683001106796,0.0165598247290124,0.0167847536347393,0.0172302509921913,0.0173455382035509,0.0173489926545678
CREBZF,NFIL3,0.0185114189871257,0.0172740895161123,0.0175404105415506,0.018788554436815,0.0179062378722453,0.0192151113328424,0.0178437220959321,0.0209992185570737,0.0148663307091789,0.017953275441705
ZNF804A,NFKB,0.018510748335825,0.0141120766092026,0.0197868280970477,0.0209451480327025,0.0223766616231871,0.0246211394026663,0.0192238258717629,0.0194265380410769,0.0207612301795437,0.0179679784676391
HDAC7,PLAG1,0.0185025706868189,0.0178356448058113,0.0146523775927466,0.0140171468327055,0.0166923681563045,0.0163424337825955,0.0129293161922005,0.0125770742850996,0.0176175287980679,0.0148452754322721
SPDEF,FEV,0.0184999924335152,0.018852962210222,0.0202224290988069,0.0243968326261742,0.0218635622737174,0.0213944976017095,0.0208026719148994,0.0197364801899892,0.0248399993292681,0.0234701661621283
VDR,MYBL2,0.0184989865235877,0.0252390585384928,0.0187160139844055,0.0188098849727165,0.0186710119491734,0.0191067786715237,0.0201826910525193,0.019396813279712,0.0230937333548168,0.017818927440767
HOXA1,HOXD13,0.0184961108424288,0.0216409986952089,0.0209415212634054,0.0187750112711583,0.0185213623064524,0.0185372703999656,0.0203508057100545,0.0221125397892625,0.0197966114127833,0.0155947154964672
HCFC1,GATA1,0.0184910890960502,0.0147912077366613,0.0139946080018412,0.012792947500582,0.0127494140627716,0.0128508728876408,0.0158219493330379,0.0134788850742642,0.0135030435338771,0.0152050564517915
MECP2,SOX11,0.0184902824233607,0.0200527772481003,0.0200585746465011,0.0245403907258359,0.0212413385604088,0.0188649734745829,0.0223323563791908,0.0251250531311799,0.0203677174526952,0.0250239683723846
FOXF2,NEUROG2,0.0184794226096406,0.0106178882630013,0.0150022663152546,0.0194565930205585,0.0195489010912985,0.0139235423985553,0.0237135720788918,0.0151199224486137,0.0141600390720206,0.0161358588511001
MAFA,ZFPM2,0.0184563877667579,0.0136794968137901,0.0156611282109909,0.0175303599986753,0.014566695560278,0.0162727564703234,0.0161059774250495,0.0196068861454883,0.0158498263070022,0.0187352039750263
MYBL1,MAFA,0.0184466790796424,0.0179440348514452,0.0188606846258299,0.0171981681918008,0.0165753190126696,0.0147069904454128,0.0175266945115395,0.0159092638026026,0.0157231160384207,0.0144550154819169
KLF1,SFPQ,0.018439184952801,0.0211119775511545,0.0232209720908723,0.0242009228642287,0.020826544420046,0.0227172129706695,0.0176006657894394,0.023254813150815,0.0197510597104822,0.019847899674483
GFI1B,IKZF1,0.0184373534973216,0.0196633280805388,0.0205684352384777,0.0193500118247754,0.0144928902922563,0.0212950046570404,0.0167588618712767,0.0171445924392013,0.0233712925218863,0.016066219319
ARNT,LHX8,0.0184296307474864,0.0173583098493644,0.0170260414956518,0.017259895956461,0.0180206461690918,0.0175618666047206,0.0205474989446031,0.0153153579717293,0.0165424571161923,0.0189194289665609
POU2F1,RUNX1,0.0184025100329374,0.0158097217350324,0.0169334061089476,0.0132444349671973,0.017602166341725,0.0209730053137481,0.0128787123230481,0.0140161957310473,0.0188058587795859,0.0117800704854531
POU2AF1,ASCL2,0.0183993362082442,0.015177762136472,0.0174392938091779,0.0185949054961027,0.0177828856702977,0.0166579227970487,0.0159810747423806,0.016585887826215,0.0135572679090545,0.016976038295013
ATF3,KLF1,0.0183930337777368,0.0159892114433886,0.0160882363787051,0.0185582281562766,0.0170372024029369,0.0226655673265951,0.0147268229032177,0.0158961634269371,0.0111912076603015,0.0149375236212503
NEUROG2,ZBTB33,0.0183826470129318,0.0178688305906647,0.0200596243445127,0.018069895419128,0.0214285112616383,0.0235249619262084,0.0166702265961945,0.0171237820420534,0.0182062487328586,0.024717168323158
MAFA,NAB2,0.0183815163599604,0.0238168149940679,0.0338870471591651,0.0274232552803993,0.0299474943909869,0.024350542859153,0.0268504211452133,0.0185097028763468,0.0261530575741965,0.0226350527279364
GATA1,NOTCH1,0.0183681208259205,0.0190966215596861,0.0186110884732085,0.0122795069366598,0.0156703990608353,0.0216670515611514,0.0172303200673314,0.0188292768210876,0.0175930065673582,0.0169908163174306
BHLHE40,KLF1,0.0183625489109053,0.0212902888971969,0.0211728111049753,0.0237335392495606,0.0215997943266149,0.0232273382115107,0.0191180980634034,0.0171196275285352,0.0192559068705329,0.0257136863004373
PRDM1,RREB1,0.0183357752197349,0.0161700592615878,0.0188339662748154,0.0174559222837128,0.0195150971789952,0.0194236196109572,0.0190753676582189,0.0154499896799827,0.0200161923413647,0.0164451653563025
ZBTB4,HDGF,0.0183272080762669,0.0106121286814405,0.0115313700218241,0.0187535750623974,0.0151881073567186,0.0173484122474741,0.012998396139653,0.0138461968358342,0.0170062545780593,0.0146741891172256
TWIST2,FOXO1,0.0183251479832041,0.0168453204754887,0.019712046009268,0.0211893006985081,0.0200007633512897,0.0145996036396581,0.0163083054672081,0.0143377166734187,0.0191427326369926,0.0188032348469412
HOXD1,GFI1B,0.0183146076617644,0.0168786828973796,0.0252067845636153,0.0221274290414665,0.0177943390448836,0.020152033087538,0.0219925771996628,0.0208211875677789,0.0199388654177956,0.0226997120741021
MITF,FOXO1,0.0183060694550792,0.0139942113504703,0.0160433260025018,0.0165704208006034,0.0150817132846867,0.0169496243618351,0.0148158511830719,0.0137027687945903,0.0155621982776446,0.013344986739629
ATF5,RB1,0.018299953084631,0.0241161959405474,0.0202604336373837,0.0232562258803764,0.0225686001838328,0.0190776161933537,0.0170826997930286,0.0193412796470176,0.0237950118425047,0.0202199471981937
JDP2,RARA,0.0182984508445508,0.0206702657700085,0.019186802135452,0.0217714169259936,0.0191463170515651,0.0191127575441894,0.0218798178502182,0.018845186660143,0.0182743379341743,0.0184735340551606
HDAC7,HOXB13,0.0182978220024077,0.0234724959371136,0.0197517719596447,0.0170008475654044,0.0181361480022246,0.0133892958248788,0.0237736362278837,0.0188937832207295,0.0203462790635276,0.0180589859857384
TFDP3,MBD1,0.0182944164795488,0.0171065790157191,0.0175377143224881,0.0167910114764876,0.0186003049055363,0.0190289292106437,0.0183325885881395,0.017556584504709,0.0174286213179986,0.017453091253638
FOXM1,GATA1,0.0182931781565407,0.0221560887327468,0.0177386801041445,0.0182102545209629,0.0241523010728713,0.0231504100311655,0.0214450803800785,0.0197887921628882,0.0185857799523316,0.0182919043637773
NFE2L2,ZBTB33,0.018292034793649,0.0183096917674686,0.0169658595657094,0.0188733181312408,0.0189200325580513,0.016642937693606,0.0149791888170749,0.0194689568218294,0.0178634427622391,0.0172756597905255
PRDM1,SPDEF,0.0182872002953958,0.0127384816032003,0.0176901316909017,0.0119032781434105,0.0121364895061102,0.0174930456076603,0.0135425629163089,0.0150438132786091,0.014181164287343,0.0128989258837103
AHR,EGR4,0.0182775125022461,0.0150880292655901,0.0145511640149219,0.0164608806272582,0.0171953633967694,0.0138319054453925,0.0135353676694563,0.0149564470961584,0.0141006022273726,0.0132818374803512
HCFC1,ZBTB33,0.0182717549958548,0.0175945591767531,0.0218277362824866,0.0223101436464885,0.0188994252191527,0.021376021707754,0.0186812759811549,0.0171949838057986,0.0219719911090551,0.0228622835084146
NFKB,ARNT,0.0182546204217066,0.0124249921448171,0.0189211000886744,0.0172211757021206,0.019181001027201,0.0141487312100562,0.0191400281894847,0.0153698451249049,0.0149883952356947,0.0133592422962791
ENO1,ASCL2,0.0182369170056094,0.0145092452545224,0.0171923590271422,0.017922591102212,0.0146193737128227,0.0157039268304093,0.0175343670000671,0.0132502649828842,0.013712127054255,0.0164372173927791
NAB2,CREB3,0.0182367147590181,0.0175625180689328,0.0205155573512934,0.0209291750782621,0.0171262856820475,0.0182877575828943,0.0192394855750887,0.0226645370415741,0.023651587217774,0.0146912745981507
HOXD13,TP53,0.0182186204016376,0.0160234868731108,0.0143107536550759,0.0150846532804151,0.0171728135010071,0.0150797663092085,0.0158916959838765,0.0201066508636871,0.0148289811382378,0.017149032209422
ATF5,GTF3A,0.0182063740752896,0.0182921133403301,0.0227210131494148,0.0223416644745595,0.0211819752231855,0.0181220917845914,0.018422681892486,0.0167004562610417,0.0180739440008141,0.0153795618457401
SFPQ,TOX3,0.0181862688699438,0.0227625647291802,0.0189048721535573,0.0146483699893407,0.0223216318484588,0.0243734675675258,0.0222433029334652,0.0195164259891038,0.0182477693672158,0.0209135604801569
