	J1_p1_rep1_auto	J1_p1_rep2_auto	J4_p1_rep1_auto	J4_p1_rep2_auto	J8_p1_rep1_auto	J8_p1_rep2_auto	J11_p1_rep1_auto	J11_p1_rep2_auto	J14_p1_rep1_auto	J14_p1_rep2_auto	J1_p2_rep1_auto	J1_p2_rep2_auto	J4_p2_rep1_auto	J4_p2_rep2_auto	J8_p2_rep1_auto	J8_p2_rep2_auto	J11_p2_rep1_auto	J11_p2_rep2_auto	J14_p2_rep1_auto	J14_p2_rep2_auto	J1_p3_rep1_auto	J1_p3_rep2_auto	J4_p3_rep1_auto	J4_p3_rep2_auto	J8_p3_rep1_auto	J8_p3_rep2_auto	J11_p3_rep1_auto	J11_p3_rep2_auto	J14_p3_rep1_auto	J14_p3_rep2_auto
ENSG00000251199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMED7-TICAM2	8.03174685727623	4.46743316019814	5.96838691421347	3.04702307665155	3.67804213115259	8.62123780551061	4.08907774528172	5.6675696365431	3.77221926135017	4.90098204444178	6.06344275387217	4.98653512445951	4.77512758966256	5.41816739715152	6.00241057266798	4.75358867904573	4.83992381323209	3.35755831184083	6.38139753542495	4.13763077327729	5.03599837680608	5.91150275780923	2.46700570619641	3.40548219893983	5.51218908911052	6.33590845341561	4.32920274941628	3.65206758475904	4.02009670810109	5.5321337770199
DNAJB6P2	0	0.04693667955661	0	0	0	0	0	0	0	0	0	0	0	0	0.0572749100445418	0	0	0	0	0	0	0	0	0	0	0.0487940581703166	0	0.128835874344745	0	0
ENSG00000251204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0370032354311746	0	0	0	0	0	0	0
LINC02270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND5P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101606473191256
GOLGA5P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251218	0	0	0	0.0441150003858629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFPL4AP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01337	0	0	0	0.0441150003858629	0	0.166272667415827	0	0	0	0	0	0	0	0	0	0	0.0521038197139853	0	0	0	0.0342841471632247	0	0.0370032354311746	0	0	0	0	0.0429452914482483	0	0.0338688243970852
MTCO1P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNOT10-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251229	0	0.04693667955661	0.0334869938518402	0.0882300007717258	0.0389375622607727	0	0	0	0.0342929023759106	0	0	0.0436420017894233	0	0	0.171824730133625	0	0.104207639427971	0	0	0	0	0.0474248115347712	0.0370032354311746	0	0.043389397741739	0.0975881163406332	0.0945034435585304	0	0	0
MIR3945HG	0.0391983741204306	0	0	0.0441150003858629	0.0389375622607727	0.0554242224719422	0.0507833798470159	0.0462394520400025	0	0	0	0	0	0	0	0	0.0521038197139853	0	0	0	0	0	0	0	0	0	0	0	0	0
PSMA2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNRPCP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GNTL1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251246	0	0	0	0	0	0.300399285797927	0	0	0	0	0	0.161475406620866	0.267028213631471	0.115574835620156	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122394080627508	0.158158007817921	0.172392316181164
ZNF345	17.0904911165078	18.6807984635308	16.7769839197719	18.8812201651493	14.6794609723113	14.1886009528172	7.56672359720537	6.05736821724032	7.27009530369305	6.23232547736935	9.39995040139908	9.99401840977794	10.894277451927	10.6500778278078	5.26929172409784	6.70139585335733	8.18029969509569	7.25637048794653	10.5693672447822	8.69709677957594	6.9253977269714	7.35084578788953	6.8455985547673	6.14103347349806	6.50840966126085	6.19684538763021	8.36355475492994	6.87124663171973	7.12347059340769	12.5653338513186
ENSG00000251248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0521038197139853	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND2P31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTHFD2P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2F2P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338688243970852
LINC02358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RFPL4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251259	0.0419422603088608	0.533670046558656	0.605779718779789	0.771130206744883	0.606647220022838	0.231119007707999	0.341772146370417	0.216863030067612	0.0761302432745216	0.134143386465283	0	0.0453876818610003	0.139138869630589	0	0.134023289504228	0.272947363954262	0.128175396496404	0.310477491369515	0.131264722233585	0	0.142279210727383	0.149388156334529	0.730443867411386	0.342578313604231	0.269014265998782	0.219573261766425	0.292960675031444	0.267119712808105	0.195471425211961	0.110751055778469
WDFY3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR7H2P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG1L7P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGI2-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM15-AS1	0.695771140637644	1.01007734405825	1.30599276022177	1.15581301010961	1.21874569876218	1.07190446260736	0.406267038776127	0.197904854731211	0.177980163330976	0.516986237217972	0.202716102090778	0.272762511183896	0.132033906074985	0.253596023612821	0.229099640178167	0.190769662978785	0.312622918283912	0.23791378649005	0.419365216486519	0.572862662127756	0.324670873635738	0.237124057673856	0.48104206060527	0.467936600212001	0.400484141156251	0.503554680317667	0.672864518136737	0.171781165792993	0.80563060282587	0.752565278103234
ENSG00000251281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG1L2	0	0	0.10682351038737	0.0441150003858629	0.0393269378833804	0	0.101566759694032	0	0.0685858047518213	0	0.047474496976763	0	0.118416059260076	0	0	0	0.0521038197139853	0	0	0	0.0342841471632247	0.0474248115347712	0	0	0.102398978670504	0	0	0	0	0.0819625550409462
ENSG00000251288	0.117595122361292	0.0938733591132201	0.200921963111041	0.0882300007717258	0.116812686782318	0.110848444943884	0.101566759694032	0	0.0342929023759106	0.0593554807368509	0.047474496976763	0.13092600536827	0	0.191032786149018	0.0572749100445418	0.0978305963993771	0	0.0594784466225125	0.0568245550794741	0.104156847659592	0.0342841471632247	0	0	0	0	0	0	0.0429452914482483	0	0
LINC02462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ERVH-1	0	0.04693667955661	0.0418587423148002	0	0	0	0	0	0.0342929023759106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0507523427561823	0.086778795483478	0	0.131359786546357	0	0	0
ENSG00000251293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TUBB7P	0.170120943682669	0.491896401753273	0.495607509007234	0.176460001543452	0.151856492817013	0.110848444943884	0	0.288534180729615	0.244165464916484	0	0.563997024083945	0.322077973205944	0.35939273985433	0.439852990108114	0.570458104043636	0.550786257728493	0.485086561537203	0.122525600042376	0.858050781700059	0.589527757753291	0.378839826153633	0.303044545707188	0.439968469276666	0.394345703215536	0.347115181933912	0.223964727001753	0.278785158497665	0.231904573820541	0.272642356640544	0.440294717162108
TMEM184C-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A15P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02384	0.391983741204306	0.563240154679321	0.502304907777603	0.661725005787943	0.778751245215454	0.49881800224748	0.609400558164191	0.231197260200012	0.274343219007285	0	0.332321478837341	0.436420017894233	0.177624088890114	0.095516393074509	0.0572749100445418	0.244576490998443	0.260519098569926	0.0594784466225125	0.170473665238422	0	0.102852441489674	0.0948496230695423	0.111009706293524	0.0507523427561823	0	0	0	0.128835874344745	0	0
CAB39P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NDUFB4P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCNO-DT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0521038197139853	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPS33P3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251309	0	0	0	0.0441150003858629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0594784466225125	0	0	0	0	0	0	0	0	0	0	0	0.0677376487941704
ENSG00000251320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCAT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SHANK3	0	0	0	0.0882300007717258	0.0389375622607727	0.0554242224719422	0	0	0	0.0593554807368509	0.047474496976763	0	0	0	0.0572749100445418	0	0	0	0	0	0	0	0.0370032354311746	0	0	0	0	0	0	0.0338688243970852
LINC02728	1.72472846129895	1.50197374581152	0.937635827851525	1.05876000926071	0.700876120693908	0.886787559551075	0.304700279082095	0.36991561632002	0.274343219007285	0.118710961473702	7.07370004953769	7.113646291676	4.02614601484258	4.05944670566663	1.60369748124717	2.10335782258661	1.51101077170557	1.48696116556281	2.32980675825844	1.71858798638327	4.69692816136179	4.55278190733803	5.25445943122679	6.39479518727897	4.51249736514086	3.36679001375184	3.54387913344489	4.16569327048009	3.5193336860288	5.08032365956278
LINC01386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251330	0	0	0.0334869938518402	0.0441150003858629	0.0778751245215454	0	0	0	0	0	0	0	0	0.0477581965372545	0.0572749100445418	0	0	0	0.0568245550794741	0	0	0	0	0.0507523427561823	0.086778795483478	0	0.0945034435585304	0	0.0848032213500916	0
PSME2P4	0.352785367083876	0.14081003866983	0.10046098155552	0	0.0389375622607727	0.0554242224719422	0.0507833798470159	0.0462394520400025	0.0685858047518213	0.0593554807368509	0.047474496976763	0.0872840035788467	0	0.0477581965372545	0.0572749100445418	0	0	0	0.0568245550794741	0	0	0.0474248115347712	0.0370032354311746	0.0507523427561823	0	0.0487940581703166	0	0.0858905828964967	0.0424016106750458	0.0338688243970852
RTN3P1	0	0	0	0.0445561503897215	0	0	0.0507833798470159	0	0	0	0	0	0	0	0	0	0	0	0.0568245550794741	0	0	0.09532387118489	0	0.0512598661837441	0	0.026348791411971	0	0	0	0.0342075126410561
ENSG00000251334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TEMN3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCYBP35	0	0	0.0669739877036803	0	0	0	0	0	0	0	0.0949489939535261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDRT15P11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104156847659592	0	0	0	0	0	0	0	0	0	0
IRF5P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HSPD1P11	0	0	0	0	0	0	0.0507833798470159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSANTD3-TMEFF1	0.548777237686029	0.610176834235931	0.569278895481283	0.573495005016217	0.389375622607727	0.277121112359711	0.761750697705238	0.277436712240015	0.685858047518213	0.65291028810536	1.13938792744231	0.754133790921235	0.414456207410266	0.477581965372545	0.458199280356334	0.45393396729311	0.625245836567823	0.832698252715175	0.454596440635793	0.33955132337027	0.893787716545269	0.521672926882483	0.629055002329968	0.355266399293276	0.43389397741739	0.585528698043799	0.425265496013387	0.644179371723725	0.551220938775595	0.71124531233879
LINC02475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTND3P5	0	0.04693667955661	0	0	0	0	0	0	0.0685858047518213	0	0	0	0	0	0	0.146745894599066	0	0	0	0	0.0342841471632247	0	0	0	0	0.14638217451095	0	0	0	0
ENSG00000251354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB5CP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251357	0	0	0	0	0	0.168489636314704	0	0	0	0	0	0	0	0	0	0.13353876408515	0	0	0	0	0.581801977359924	0.145594171411747	0	0	0.144052800502573	0	0	0.52049693235277	0.760260879403571	0.284498124935516
WWC2-AS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0477581965372545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KHDC1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0594784466225125	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251364	13.129103427897	12.4382200825017	18.2095575167536	19.8076351732524	10.9803925575379	12.1933289438273	3.80875348852619	2.49693041016013	2.2633315568101	2.61164115242144	6.78885306767711	7.59370831135966	10.3614051852566	9.59939750398816	5.48464538586532	6.11441227496107	6.56508128396215	5.11514640953608	9.60334980843113	6.97850879319267	5.00548548583081	2.41866538827333	5.43947560838266	4.06018742049458	3.90504579675651	3.90352465362533	5.76471005707036	3.8221309388941	2.62889986185284	7.92530490891794
LINC02236	0	0	0	0	0	0	0	0	0	0	0.047474496976763	0	0	0.095516393074509	0	0	0	0	0	0	0	0	0	0.0507523427561823	0	0	0	0	0.0424016106750458	0
DBIP2	0	0	0	0	0	0	0	0	0	0	0	0	0.0592080296300379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF550	43.0770532396472	41.1644067047381	31.9673540708437	34.2305933994064	31.9288010538336	29.6519590224891	14.5240466362465	10.4038767090006	11.7281726125614	12.8308742708851	19.5941491372194	22.0828529054482	19.5386497779125	18.7212130426038	8.70578632677035	8.53425207689966	8.8576493513775	9.57602990622452	15.9006470023385	13.3841549242576	17.0039084685446	13.0892479835968	14.0612294638463	13.1956091166074	10.7171812422095	10.9669525143604	16.396347457405	13.3989309318535	11.151623607537	17.2731004425135
SEMA5A-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC00499	0	0.04693667955661	0.0334869938518402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251377	0.0783967482408612	0	0.0334869938518402	0.0441150003858629	0.0389375622607727	0	0	0	0	0	0.047474496976763	0	0.0592080296300379	0	0	0	0	0	0	0.052078423829796	0.137136588652899	0	0	0.0507523427561823	0	0	0.0472517217792652	0	0	0
ENSG00000251378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0342841471632247	0	0	0	0	0	0	0	0	0
ENSG00000251379	0.0391983741204306	0	0	0	0.0389375622607727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0342841471632247	0	0	0	0	0	0	0	0	0
DCANP1	0	0.0821391892240676	0	0	0.0241412886016791	0.0410139246292372	0.148287469153286	0	0	0	0.0906762892256174	0	0	0.079756188217215	0	0	0	0.223044174834422	0	0	0	0	0.145422715244516	0	0.303725784192173	0.0975881163406332	0.0472517217792652	0	0	0
LINC00958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MTCYBP16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251387	0	0	0.0334869938518402	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104207639427971	0	0	0	0.0342841471632247	0	0	0	0	0	0	0	0	0
ENSG00000251388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YTHDF1P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251391	0	0.04693667955661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251393	0.0391983741204306	0.14081003866983	0.042528482191837	0.0882300007717258	0	0	0	0	0	0	0	0.0436420017894233	0	0.0477581965372545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338688243970852
FTH1P9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC01301	0.0783967482408612	0.04693667955661	0.10046098155552	0	0	0.110848444943884	0	0.0462394520400025	0	0.0593554807368509	0.047474496976763	0.0872840035788467	0	0	0.0572749100445418	0	0.0521038197139853	0.118956893245025	0	0.052078423829796	0.102852441489674	0.0948496230695423	0.333029118880571	0.355266399293276	0.303725784192173	0.439146523532849	0.330762052454856	0.0858905828964967	0.29681127472532	0.101606473191256
LINC01256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALDH7A1P1	0	0	0	0	0	0	0.0507833798470159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM90A25P	0.0391983741204306	0.023468339778305	0.234408956962881	0	0	0	0	0	0	0	0.047474496976763	0	0	0	0	0	0.0521038197139853	0	0	0	0	0	0.0185016177155873	0	0	0.0975881163406332	0	0.0214726457241242	0	0
NIPAL4-DT	0.0783967482408612	0.14081003866983	0.133947975407361	0.0441150003858629	0.272562935825409	0.0554242224719422	0.203133519388064	0	0	0	0	0.13092600536827	0	0	0	0.0489152981996885	0.104207639427971	0	0.0568245550794741	0	0.0342841471632247	0.0474248115347712	0.0370032354311746	0	0	0	0	0	0	0.0338688243970852
MTND1P22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251409	0.0391983741204306	0	0	0	0	0	0	0	0	0	0	0.0436420017894233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251411	0	0	0.0334869938518402	0	0	0	0	0	0	0	0.0949489939535261	0.0436420017894233	0	0.0477581965372545	0.0572749100445418	0.0489152981996885	0	0.0594784466225125	0	0	0	0	0.0370032354311746	0.0507523427561823	0.130168193225217	0.0975881163406332	0.189006887117061	0.0858905828964967	0.127204832025137	0
